	symbol	hmdb_id
125954	P2RY1	HMDB0000045
125955	ADRB2	HMDB0000045
125956	KCNS3	HMDB0000045
125957	NMUR1	HMDB0000045
125958	SLCO1A2	HMDB0000045
125959	SIK2	HMDB0000045
125960	DRD5	HMDB0000045
125961	GPR37	HMDB0000045
125962	ADRA1B	HMDB0000045
125963	LTB4R	HMDB0000045
125964	KCNS1	HMDB0000045
125965	HTR1E	HMDB0000045
125966	NPFFR2	HMDB0000045
125967	BTK	HMDB0000045
125968	ADORA1	HMDB0000045
125969	GPR151	HMDB0000045
125970	BMX	HMDB0000045
125971	GPR148	HMDB0000045
125972	PRKACA	HMDB0000045
125973	TRHR	HMDB0000045
125974	SLC5A6	HMDB0000045
125975	P2RY2	HMDB0000045
125976	KCNK10	HMDB0000045
125977	BRSK1	HMDB0000045
125978	PDE7B	HMDB0000045
125979	BRSK2	HMDB0000045
125980	ADCY6	HMDB0000045
125981	PDE8A	HMDB0000045
125982	SPEG	HMDB0000045
125983	ADCY4	HMDB0000045
125984	KCNG4	HMDB0000045
125985	WNK1	HMDB0000045
125986	GPR88	HMDB0000045
125987	KCNA2	HMDB0000045
125988	ALDH5A1	HMDB0000045
125989	EDNRA	HMDB0000045
125990	KCNG2	HMDB0000045
125991	HTR1A	HMDB0000045
125992	MC5R	HMDB0000045
125993	STK17A	HMDB0000045
125994	GPR62	HMDB0000045
125995	KCND3	HMDB0000045
125996	STK33	HMDB0000045
125997	IMPDH2	HMDB0000045
125998	HTR1F	HMDB0000045
125999	UTS2R	HMDB0000045
126000	PRKAG1	HMDB0000045
126001	OXTR	HMDB0000045
126002	YES1	HMDB0000045
126003	STK11	HMDB0000045
126004	HASPIN	HMDB0000045
126005	GPR39	HMDB0000045
126006	KCNA4	HMDB0000045
126007	RXFP3	HMDB0000045
126008	SIRT7	HMDB0000045
126009	GALR2	HMDB0000045
126010	NPBWR1	HMDB0000045
126011	GPR173	HMDB0000045
126012	IDH2	HMDB0000045
126013	PDE4B	HMDB0000045
126014	NPY2R	HMDB0000045
126015	CCR4	HMDB0000045
126016	KCND2	HMDB0000045
126017	GPR19	HMDB0000045
126018	MC2R	HMDB0000045
126019	F3	HMDB0000045
126020	CACNA1H	HMDB0000045
126021	KCNK18	HMDB0000045
126022	PDE2A	HMDB0000045
126023	GPR142	HMDB0000045
126024	CCKBR	HMDB0000045
126025	ADORA2A	HMDB0000045
126026	OPRL1	HMDB0000045
126027	SIRT6	HMDB0000045
126028	LCK	HMDB0000045
126029	HTR7	HMDB0000045
126030	AVPR2	HMDB0000045
126031	TRIO	HMDB0000045
126032	NPY5R	HMDB0000045
126033	NT5C2	HMDB0000045
126034	TRIM24	HMDB0000045
126035	SGK2	HMDB0000045
126036	ACACB	HMDB0000045
126037	HRH3	HMDB0000045
126038	ADCY2	HMDB0000045
126039	JAK1	HMDB0000045
126040	ADRB3	HMDB0000045
126041	KCNK7	HMDB0000045
126042	KCNQ5	HMDB0000045
126043	IMPDH1	HMDB0000045
126044	PDE4D	HMDB0000045
126045	ATP7A	HMDB0000045
126046	SCNN1B	HMDB0000045
126047	PRKAA1	HMDB0000045
126048	WNK3	HMDB0000045
126049	FYN	HMDB0000045
126050	ALDH9A1	HMDB0000045
126051	ENTPD2	HMDB0000045
126052	PDE4C	HMDB0000045
126053	PTGER3	HMDB0000045
126054	SSTR2	HMDB0000045
126055	CCR9	HMDB0000045
126056	DAPK1	HMDB0000045
126057	SRC	HMDB0000045
126058	LPAR1	HMDB0000045
126059	PDE3A	HMDB0000045
126060	KCNQ2	HMDB0000045
126061	MAPK10	HMDB0000045
126062	KCNK5	HMDB0000045
126063	NPSR1	HMDB0000045
126064	SCNN1A	HMDB0000045
126065	RRM2	HMDB0000045
126066	HTR4	HMDB0000045
126067	NPY1R	HMDB0000045
126068	DRD2	HMDB0000045
126069	OPN3	HMDB0000045
126070	KCNK1	HMDB0000045
126071	MARK1	HMDB0000045
126072	AVPR1B	HMDB0000045
126073	GPR37L1	HMDB0000045
126074	GPR52	HMDB0000045
126075	SGK1	HMDB0000045
126076	VNN1	HMDB0000045
126077	TAAR2	HMDB0000045
126078	RXFP4	HMDB0000045
126079	ADRB1	HMDB0000045
126080	MAP3K7	HMDB0000045
126081	CNR1	HMDB0000045
126082	NPBWR2	HMDB0000045
126083	KCNA3	HMDB0000045
126084	KCNA10	HMDB0000045
126085	KCNC4	HMDB0000045
126086	HTR1B	HMDB0000045
126087	OPN1LW	HMDB0000045
126088	DPYD	HMDB0000045
126089	NTSR1	HMDB0000045
126090	LPAR3	HMDB0000045
126091	BRS3	HMDB0000045
126092	PRKACB	HMDB0000045
126093	PTGFR	HMDB0000045
126094	HCRTR2	HMDB0000045
126095	ENTPD1	HMDB0000045
126096	OPN5	HMDB0000045
126097	PRKAA2	HMDB0000045
126098	FFAR4	HMDB0000045
126099	KCNG1	HMDB0000045
126100	KCNB1	HMDB0000045
126101	AGTR2	HMDB0000045
126102	OPN4	HMDB0000045
126103	ABL1	HMDB0000045
126104	KCNK17	HMDB0000045
126105	CDK9	HMDB0000045
126106	PIM1	HMDB0000045
126107	GPR21	HMDB0000045
126108	HCRTR1	HMDB0000045
126109	PRKG1	HMDB0000045
126110	FGR	HMDB0000045
126111	GPR3	HMDB0000045
126112	NPY4R	HMDB0000045
126113	CNR2	HMDB0000045
126114	HSPA1B	HMDB0000045
126115	HCK	HMDB0000045
126116	MYLK2	HMDB0000045
126117	EDNRB	HMDB0000045
126118	PRKACG	HMDB0000045
126119	HRH2	HMDB0000045
126120	CASK	HMDB0000045
126121	SCNN1D	HMDB0000045
126122	ADRA1D	HMDB0000045
126123	GPR150	HMDB0000045
126124	GRPR	HMDB0000045
126125	ADRA1A	HMDB0000045
126126	GPR12	HMDB0000045
126127	TEC	HMDB0000045
126128	JAK2	HMDB0000045
126129	GART	HMDB0000045
126130	KCNV2	HMDB0000045
126131	GPR78	HMDB0000045
126132	KCNA1	HMDB0000045
126133	SIRT3	HMDB0000045
126134	DRD3	HMDB0000045
126135	KCNQ3	HMDB0000045
126136	AKT2	HMDB0000045
126137	PC	HMDB0000045
126138	QRFPR	HMDB0000045
126139	KCNK4	HMDB0000045
126140	MYLK3	HMDB0000045
126141	MATK	HMDB0000045
126142	GPR135	HMDB0000045
126143	CDK1	HMDB0000045
126144	PDE1C	HMDB0000045
126145	LPAR2	HMDB0000045
126146	CACNA1I	HMDB0000045
126147	GPR61	HMDB0000045
126148	PDE7A	HMDB0000045
126149	MARK2	HMDB0000045
126150	ADRA2C	HMDB0000045
126151	CXCR4	HMDB0000045
126152	CATSPER4	HMDB0000045
126153	KCNK16	HMDB0000045
126154	JAK3	HMDB0000045
126155	TBXA2R	HMDB0000045
126156	KCNK2	HMDB0000045
126157	OPRM1	HMDB0000045
126158	SCN4A	HMDB0000045
126159	ITK	HMDB0000045
126160	CDK3	HMDB0000045
126161	PNCK	HMDB0000045
126162	MARK3	HMDB0000045
126163	CAMKV	HMDB0000045
126164	ADCY5	HMDB0000045
126165	CDK5	HMDB0000045
126166	UHMK1	HMDB0000045
126167	CDK18	HMDB0000045
126168	ABL2	HMDB0000045
126169	LYN	HMDB0000045
126170	KCNB2	HMDB0000045
126171	LTB4R2	HMDB0000045
126172	GRK6	HMDB0000045
126173	KCNC3	HMDB0000045
126174	PDE10A	HMDB0000045
126175	CCR3	HMDB0000045
126176	KCNC2	HMDB0000045
126177	MC1R	HMDB0000045
126178	GPR176	HMDB0000045
126179	OBSCN	HMDB0000045
126180	GPR139	HMDB0000045
126188	CFTR	HMDB0000058
126189	KCNQ1	HMDB0000058
126190	AQP2	HMDB0000058
126191	ESR1	HMDB0000058
126192	MAPK1	HMDB0000058
126193	SLC10A1	HMDB0000058
126194	KCND1	HMDB0000058
126195	KCNA7	HMDB0000058
126196	CD38	HMDB0000058
126197	BIRC2	HMDB0000058
126198	MVK	HMDB0000058
126199	ODC1	HMDB0000058
126200	PDE1B	HMDB0000058
126201	LIPE	HMDB0000058
126202	HCN2	HMDB0000058
126203	RAF1	HMDB0000058
126204	KCNA5	HMDB0000058
126205	ADCY7	HMDB0000058
126206	KRAS	HMDB0000058
126207	CDK4	HMDB0000058
126208	ADCY3	HMDB0000058
126209	TRPV4	HMDB0000058
126210	ARG2	HMDB0000058
126211	HCN4	HMDB0000058
126212	SLC12A2	HMDB0000058
126213	TRPC5	HMDB0000058
126214	PRKX	HMDB0000058
126215	KCNQ4	HMDB0000058
126216	NOX4	HMDB0000058
126217	KCNK6	HMDB0000058
126218	BIRC3	HMDB0000058
126219	PDE8B	HMDB0000058
126220	SLC9A3	HMDB0000058
126221	PRKAR2A	HMDB0000058
126222	PRKAR2B	HMDB0000058
126223	KCNC1	HMDB0000058
126224	CDK2	HMDB0000058
126225	CYP11A1	HMDB0000058
126226	AKT1	HMDB0000058
126227	REN	HMDB0000058
126228	KCNA6	HMDB0000058
126229	PDE3B	HMDB0000058
126230	GJA1	HMDB0000058
126231	SCN2A	HMDB0000058
126232	TMPRSS11D	HMDB0000058
126233	PDE11A	HMDB0000058
126234	ADCY8	HMDB0000058
126235	KCNS2	HMDB0000058
126236	BRAF	HMDB0000058
126237	PDE9A	HMDB0000058
126238	ADCY9	HMDB0000058
126239	KCNF1	HMDB0000058
126240	ADCY1	HMDB0000058
126241	KCNV1	HMDB0000058
126242	NOS3	HMDB0000058
126243	CYP7A1	HMDB0000058
126244	SCN1A	HMDB0000058
126245	CTLA4	HMDB0000058
126246	KCNG3	HMDB0000058
126247	ADRB2	HMDB0000058
126248	KCNS3	HMDB0000058
126249	EIF2AK3	HMDB0000058
126250	KCNS1	HMDB0000058
126251	F2	HMDB0000058
126252	PRKACA	HMDB0000058
126253	HRAS	HMDB0000058
126254	KCNK10	HMDB0000058
126255	PDE7B	HMDB0000058
126256	CYP7B1	HMDB0000058
126257	AQP1	HMDB0000058
126258	ADCY6	HMDB0000058
126259	PDE8A	HMDB0000058
126260	ADCY4	HMDB0000058
126261	KCNG4	HMDB0000058
126262	KCNA2	HMDB0000058
126263	KCNG2	HMDB0000058
126264	KCND3	HMDB0000058
126265	PRKAG1	HMDB0000058
126266	PGR	HMDB0000058
126267	CARM1	HMDB0000058
126268	NOS2	HMDB0000058
126269	CNGA2	HMDB0000058
126270	KCNA4	HMDB0000058
126271	PDE4B	HMDB0000058
126272	CFD	HMDB0000058
126273	KCND2	HMDB0000058
126274	CACNA1H	HMDB0000058
126275	KCNK18	HMDB0000058
126276	PDE2A	HMDB0000058
126277	HTR7	HMDB0000058
126278	TRPC6	HMDB0000058
126279	ADCY2	HMDB0000058
126280	ADRB3	HMDB0000058
126281	KCNK7	HMDB0000058
126282	KCNQ5	HMDB0000058
126283	PDE4D	HMDB0000058
126284	KCNJ11	HMDB0000058
126285	PDE4C	HMDB0000058
126286	PRKAR1A	HMDB0000058
126287	PDE3A	HMDB0000058
126288	KCNQ2	HMDB0000058
126289	KCNK5	HMDB0000058
126290	PRKAR1B	HMDB0000058
126291	MYLK	HMDB0000058
126292	MTOR	HMDB0000058
126293	KCNK1	HMDB0000058
126294	ADCY10	HMDB0000058
126295	MCL1	HMDB0000058
126296	ADRB1	HMDB0000058
126297	HSD3B2	HMDB0000058
126298	KCNA3	HMDB0000058
126299	KCNA10	HMDB0000058
126300	KCNC4	HMDB0000058
126301	PRKACB	HMDB0000058
126302	RBP4	HMDB0000058
126303	KCNG1	HMDB0000058
126304	KCNB1	HMDB0000058
126305	PLAU	HMDB0000058
126306	KCNK17	HMDB0000058
126307	PRKG1	HMDB0000058
126308	AR	HMDB0000058
126309	ABCC4	HMDB0000058
126310	PRKACG	HMDB0000058
126311	HRH2	HMDB0000058
126312	PRKCZ	HMDB0000058
126313	TRPC3	HMDB0000058
126314	TH	HMDB0000058
126315	SLC34A2	HMDB0000058
126316	KCNV2	HMDB0000058
126317	KCNA1	HMDB0000058
126318	KCNQ3	HMDB0000058
126319	RAPGEF3	HMDB0000058
126320	ABCC8	HMDB0000058
126321	HCAR2	HMDB0000058
126322	AKT2	HMDB0000058
126323	KCNK4	HMDB0000058
126324	PDE1C	HMDB0000058
126325	RAPGEF4	HMDB0000058
126326	FSHR	HMDB0000058
126327	CACNA1I	HMDB0000058
126328	PDE7A	HMDB0000058
126329	CATSPER4	HMDB0000058
126330	KCNK16	HMDB0000058
126331	JAK3	HMDB0000058
126332	KCNK2	HMDB0000058
126333	SCN4A	HMDB0000058
126334	ADCY5	HMDB0000058
126335	KCNB2	HMDB0000058
126336	KCNC3	HMDB0000058
126337	HCAR3	HMDB0000058
126338	PDE10A	HMDB0000058
126339	TDO2	HMDB0000058
126340	KCNC2	HMDB0000058
126356	CPB2	HMDB0000158
126357	CPA4	HMDB0000158
126358	LTA4H	HMDB0000158
126359	IYD	HMDB0000158
126360	LNPEP	HMDB0000158
126361	TUBA4A	HMDB0000158
126362	TRHDE	HMDB0000158
126363	SLC7A5	HMDB0000158
126364	PSMB1	HMDB0000158
126365	TYR	HMDB0000158
126366	ENPEP	HMDB0000158
126367	RNPEPL1	HMDB0000158
126368	CPB1	HMDB0000158
126369	HPD	HMDB0000158
126370	RNPEP	HMDB0000158
126371	ERAP1	HMDB0000158
126372	CPA6	HMDB0000158
126373	ANPEP	HMDB0000158
126374	TUBA1A	HMDB0000158
126375	SLC6A19	HMDB0000158
126376	TPO	HMDB0000158
126377	TUBB3	HMDB0000158
126378	NPEPPS	HMDB0000158
126379	SLC7A8	HMDB0000158
126380	TUBB	HMDB0000158
126381	TUBB4B	HMDB0000158
126382	TAT	HMDB0000158
126383	LVRN	HMDB0000158
126384	DDC	HMDB0000158
126385	SRC	HMDB0000158
126386	PSMB5	HMDB0000158
126387	SLC16A10	HMDB0000158
126388	CTSS	HMDB0000158
126389	PTEN	HMDB0000158
126390	PSMB2	HMDB0000158
126391	AR	HMDB0000158
126392	AOPEP	HMDB0000158
126393	TPP2	HMDB0000158
126394	SLC3A2	HMDB0000158
126395	TH	HMDB0000158
126396	ERAP2	HMDB0000158
126397	PVR	HMDB0000158
126398	CDK5	HMDB0000158
126399	PAH	HMDB0000158
126707	NT5E	HMDB0000296
126708	P2RY1	HMDB0000296
126709	P2RY6	HMDB0000296
126710	NT5C2	HMDB0000296
126711	SLC29A2	HMDB0000296
126712	SLC29A1	HMDB0000296
127528	NT5E	HMDB0000195
127529	SELP	HMDB0000195
127530	NT5C2	HMDB0000195
127531	SLC29A2	HMDB0000195
127532	PNP	HMDB0000195
127533	SLC29A1	HMDB0000195
127534	ADA	HMDB0000195
127535	XDH	HMDB0000195
128224	CD4	HMDB0000258
128225	HMOX1	HMDB0000258
128226	HMOX2	HMDB0000258
128227	CAT	HMDB0000258
128228	FNTB	HMDB0000258
128229	CYP2E1	HMDB0000258
128230	SLC3A1	HMDB0000258
128231	KCNN4	HMDB0000258
128232	NUDT7	HMDB0000258
128233	REN	HMDB0000258
128234	AGTR1	HMDB0000258
128235	ST14	HMDB0000258
128236	GRIA1	HMDB0000258
128237	NOS3	HMDB0000258
128238	SCNN1G	HMDB0000258
128239	ADRB2	HMDB0000258
128240	GAA	HMDB0000258
128241	SLC9C1	HMDB0000258
128242	SLC17A8	HMDB0000258
128243	CYP2B6	HMDB0000258
128244	NOS2	HMDB0000258
128245	NOS1	HMDB0000258
128246	TAS1R3	HMDB0000258
128247	CES1	HMDB0000258
128248	PREP	HMDB0000258
128249	PRKG1	HMDB0000258
128250	TAS1R2	HMDB0000258
128251	SLC2A5	HMDB0000258
128252	SLC3A2	HMDB0000258
128253	KDM6A	HMDB0000258
128254	AMY2A	HMDB0000258
128255	NR1H4	HMDB0000258
128256	MGAM	HMDB0000258
128460	SLC7A2	HMDB0000182
128461	SLC7A9	HMDB0000182
128462	P2RY10	HMDB0000182
128463	ACR	HMDB0000182
128464	CTSG	HMDB0000182
128465	GZMB	HMDB0000182
128466	BDKRB1	HMDB0000182
128467	PROKR2	HMDB0000182
128468	F9	HMDB0000182
128469	MLNR	HMDB0000182
128470	PLAT	HMDB0000182
128471	GNRHR	HMDB0000182
128472	LTA4H	HMDB0000182
128473	GZMK	HMDB0000182
128474	LNPEP	HMDB0000182
128475	NR3C1	HMDB0000182
128476	PROC	HMDB0000182
128477	ODC1	HMDB0000182
128478	PRTN3	HMDB0000182
128479	KISS1R	HMDB0000182
128480	TPSG1	HMDB0000182
128481	RGS2	HMDB0000182
128482	KALRN	HMDB0000182
128483	GHSR	HMDB0000182
128484	FFAR2	HMDB0000182
128485	FFAR1	HMDB0000182
128486	F2RL3	HMDB0000182
128487	MCHR1	HMDB0000182
128488	CMA1	HMDB0000182
128489	F12	HMDB0000182
128490	NMUR2	HMDB0000182
128491	CHRM3	HMDB0000182
128492	NMBR	HMDB0000182
128493	HTR2B	HMDB0000182
128494	PLCB2	HMDB0000182
128495	SLC3A1	HMDB0000182
128496	TRHDE	HMDB0000182
128497	ARG2	HMDB0000182
128498	PSMB1	HMDB0000182
128499	ELANE	HMDB0000182
128500	PIK3CA	HMDB0000182
128501	KLKB1	HMDB0000182
128502	ENPEP	HMDB0000182
128503	SLC38A4	HMDB0000182
128504	GPR65	HMDB0000182
128505	ABAT	HMDB0000182
128506	RNPEPL1	HMDB0000182
128507	GPR17	HMDB0000182
128508	AGTR1	HMDB0000182
128509	GZMA	HMDB0000182
128510	HTR2C	HMDB0000182
128511	NPFFR1	HMDB0000182
128512	ST14	HMDB0000182
128513	PLCB3	HMDB0000182
128514	MCHR2	HMDB0000182
128515	CYSLTR2	HMDB0000182
128516	GRM1	HMDB0000182
128517	TMPRSS11D	HMDB0000182
128518	TMPRSS15	HMDB0000182
128519	GNAQ	HMDB0000182
128520	PTGER1	HMDB0000182
128521	CELA1	HMDB0000182
128522	AZIN2	HMDB0000182
128523	CCKAR	HMDB0000182
128524	RNPEP	HMDB0000182
128525	F2RL1	HMDB0000182
128526	ERAP1	HMDB0000182
128527	SLC7A3	HMDB0000182
128528	AVPR1A	HMDB0000182
128529	ANPEP	HMDB0000182
128530	KLK1	HMDB0000182
128531	PTAFR	HMDB0000182
128532	TACR3	HMDB0000182
128533	TACR1	HMDB0000182
128534	NTSR2	HMDB0000182
128535	PROKR1	HMDB0000182
128536	P2RY1	HMDB0000182
128537	NMUR1	HMDB0000182
128538	GRM5	HMDB0000182
128539	CHRM1	HMDB0000182
128540	ADRA1B	HMDB0000182
128541	LTB4R	HMDB0000182
128542	NPFFR2	HMDB0000182
128543	F2	HMDB0000182
128544	PRSS1	HMDB0000182
128545	PLG	HMDB0000182
128546	KLK6	HMDB0000182
128547	GPRC6A	HMDB0000182
128548	P2RY6	HMDB0000182
128549	TRHR	HMDB0000182
128550	P2RY2	HMDB0000182
128551	GRK2	HMDB0000182
128552	KLK2	HMDB0000182
128553	KLK3	HMDB0000182
128554	EDNRA	HMDB0000182
128555	PRSS8	HMDB0000182
128556	GPR4	HMDB0000182
128557	EZH2	HMDB0000182
128558	NPEPPS	HMDB0000182
128559	F2R	HMDB0000182
128560	UTS2R	HMDB0000182
128561	OXTR	HMDB0000182
128562	KLK4	HMDB0000182
128563	C1S	HMDB0000182
128564	FFAR3	HMDB0000182
128565	GPR132	HMDB0000182
128566	CFD	HMDB0000182
128567	RGS19	HMDB0000182
128568	TMPRSS6	HMDB0000182
128569	CCKBR	HMDB0000182
128570	KLK5	HMDB0000182
128571	PLCB1	HMDB0000182
128572	TRIO	HMDB0000182
128573	FPR2	HMDB0000182
128574	TPSAB1	HMDB0000182
128575	LPAR6	HMDB0000182
128576	LVRN	HMDB0000182
128577	LPAR1	HMDB0000182
128578	CELA2A	HMDB0000182
128579	NPSR1	HMDB0000182
128580	PRSS3	HMDB0000182
128581	PSMB5	HMDB0000182
128582	RGS18	HMDB0000182
128583	ARG1	HMDB0000182
128584	CTSS	HMDB0000182
128585	NTSR1	HMDB0000182
128586	LPAR3	HMDB0000182
128587	PTGFR	HMDB0000182
128588	HCRTR2	HMDB0000182
128589	OPN4	HMDB0000182
128590	CTSA	HMDB0000182
128591	PLAU	HMDB0000182
128592	PSMB2	HMDB0000182
128593	CYSLTR1	HMDB0000182
128594	TACR2	HMDB0000182
128595	HDAC1	HMDB0000182
128596	HCRTR1	HMDB0000182
128597	AOPEP	HMDB0000182
128598	F10	HMDB0000182
128599	F7	HMDB0000182
128600	CTRC	HMDB0000182
128601	TPP2	HMDB0000182
128602	EDNRB	HMDB0000182
128603	ADRA1D	HMDB0000182
128604	GRPR	HMDB0000182
128605	ADRA1A	HMDB0000182
128606	SLC7A1	HMDB0000182
128607	SLC7A4	HMDB0000182
128608	CHRM5	HMDB0000182
128609	KLK8	HMDB0000182
128610	KLK7	HMDB0000182
128611	GRK5	HMDB0000182
128612	QRFPR	HMDB0000182
128613	HRH1	HMDB0000182
128614	TMPRSS2	HMDB0000182
128615	DOT1L	HMDB0000182
128616	GCGR	HMDB0000182
128617	LPAR2	HMDB0000182
128618	F11	HMDB0000182
128619	TBXA2R	HMDB0000182
128620	ERAP2	HMDB0000182
128621	PVR	HMDB0000182
128622	CFB	HMDB0000182
128623	CASR	HMDB0000182
128624	LTB4R2	HMDB0000182
128625	CTRL	HMDB0000182
128626	SLC7A6	HMDB0000641
128627	SLC17A7	HMDB0000641
128628	LNPEP	HMDB0000641
128629	FAAH	HMDB0000641
128630	SLC38A2	HMDB0000641
128631	PSMB1	HMDB0000641
128632	PPAT	HMDB0000641
128633	PRKAR2A	HMDB0000641
128634	PRKAR2B	HMDB0000641
128635	SLC6A15	HMDB0000641
128636	ERAP1	HMDB0000641
128637	NOS3	HMDB0000641
128638	KYAT1	HMDB0000641
128639	SLC6A19	HMDB0000641
128640	GPRC6A	HMDB0000641
128641	GLS	HMDB0000641
128642	NPEPPS	HMDB0000641
128643	SLC7A8	HMDB0000641
128644	NOS1	HMDB0000641
128645	TAT	HMDB0000641
128646	PRKAR1A	HMDB0000641
128647	PRKAR1B	HMDB0000641
128648	PSMB5	HMDB0000641
128649	CTSS	HMDB0000641
128650	PSMB2	HMDB0000641
128651	AR	HMDB0000641
128652	TPP2	HMDB0000641
128653	SLC3A2	HMDB0000641
128654	GART	HMDB0000641
128655	SLC38A1	HMDB0000641
128656	ERAP2	HMDB0000641
128657	PVR	HMDB0000641
128658	SLC1A5	HMDB0000641
128659	ACR	HMDB0000191
128660	CTSG	HMDB0000191
128661	GZMB	HMDB0000191
128662	F9	HMDB0000191
128663	PLAT	HMDB0000191
128664	SLC1A6	HMDB0000191
128665	CPA4	HMDB0000191
128666	GZMK	HMDB0000191
128667	GRM6	HMDB0000191
128668	LNPEP	HMDB0000191
128669	PROC	HMDB0000191
128670	SLC1A4	HMDB0000191
128671	PRTN3	HMDB0000191
128672	GRIN3B	HMDB0000191
128673	TPSG1	HMDB0000191
128674	PRDM2	HMDB0000191
128675	FAAH	HMDB0000191
128676	CMA1	HMDB0000191
128677	F12	HMDB0000191
128678	FOLH1	HMDB0000191
128679	GAD2	HMDB0000191
128680	PSMB1	HMDB0000191
128681	SLC1A1	HMDB0000191
128682	GRIK5	HMDB0000191
128683	GRIN2D	HMDB0000191
128684	ELANE	HMDB0000191
128685	GRIA2	HMDB0000191
128686	KLKB1	HMDB0000191
128687	SLC1A3	HMDB0000191
128688	ENPEP	HMDB0000191
128689	GZMA	HMDB0000191
128690	SLC1A2	HMDB0000191
128691	ST14	HMDB0000191
128692	GRID2	HMDB0000191
128693	GRIA4	HMDB0000191
128694	GRM1	HMDB0000191
128695	TMPRSS11D	HMDB0000191
128696	TMPRSS15	HMDB0000191
128697	GRIA1	HMDB0000191
128698	GRIN2C	HMDB0000191
128699	CELA1	HMDB0000191
128700	ERAP1	HMDB0000191
128701	KLK1	HMDB0000191
128702	KYAT1	HMDB0000191
128703	GRM5	HMDB0000191
128704	F2	HMDB0000191
128705	PRSS1	HMDB0000191
128706	PLG	HMDB0000191
128707	KLK6	HMDB0000191
128708	KLK2	HMDB0000191
128709	KLK3	HMDB0000191
128710	PRSS8	HMDB0000191
128711	NPEPPS	HMDB0000191
128712	KLK4	HMDB0000191
128713	C1S	HMDB0000191
128714	GRID1	HMDB0000191
128715	CFD	HMDB0000191
128716	GRIN2A	HMDB0000191
128717	TMPRSS6	HMDB0000191
128718	KLK5	HMDB0000191
128719	TPSAB1	HMDB0000191
128720	GRM8	HMDB0000191
128721	TAT	HMDB0000191
128722	GRM7	HMDB0000191
128723	GAD1	HMDB0000191
128724	CELA2A	HMDB0000191
128725	PRSS3	HMDB0000191
128726	GRIN3A	HMDB0000191
128727	GRM3	HMDB0000191
128728	PSMB5	HMDB0000191
128729	CHIT1	HMDB0000191
128730	CTSS	HMDB0000191
128731	SLC1A7	HMDB0000191
128732	GRIN1	HMDB0000191
128733	PLAU	HMDB0000191
128734	GRIK3	HMDB0000191
128735	PSMB2	HMDB0000191
128736	F10	HMDB0000191
128737	F7	HMDB0000191
128738	CTRC	HMDB0000191
128739	TPP2	HMDB0000191
128740	KLK8	HMDB0000191
128741	KLK7	HMDB0000191
128742	PC	HMDB0000191
128743	GRM2	HMDB0000191
128744	TMPRSS2	HMDB0000191
128745	GRIK1	HMDB0000191
128746	F11	HMDB0000191
128747	GRIK2	HMDB0000191
128748	ERAP2	HMDB0000191
128749	PVR	HMDB0000191
128750	GRIK4	HMDB0000191
128751	CFB	HMDB0000191
128752	SLC1A5	HMDB0000191
128753	ASPG	HMDB0000191
128754	CTRL	HMDB0000191
129787	ACR	HMDB0000161
129788	CTSG	HMDB0000161
129789	GZMB	HMDB0000161
129790	F9	HMDB0000161
129791	SLC6A2	HMDB0000161
129792	PLAT	HMDB0000161
129793	SLC15A3	HMDB0000161
129794	LTA4H	HMDB0000161
129795	SLC6A7	HMDB0000161
129796	GZMK	HMDB0000161
129797	LNPEP	HMDB0000161
129798	PROC	HMDB0000161
129799	SLC1A4	HMDB0000161
129800	PRTN3	HMDB0000161
129801	TPSG1	HMDB0000161
129802	SLC36A1	HMDB0000161
129803	PIN1	HMDB0000161
129804	CMA1	HMDB0000161
129805	SLC6A8	HMDB0000161
129806	SLC7A10	HMDB0000161
129807	F12	HMDB0000161
129808	SLC6A11	HMDB0000161
129809	KRAS	HMDB0000161
129810	SLC38A2	HMDB0000161
129811	GAD2	HMDB0000161
129812	TRHDE	HMDB0000161
129813	SLC6A4	HMDB0000161
129814	ALDH2	HMDB0000161
129815	PSMB1	HMDB0000161
129816	ELANE	HMDB0000161
129817	KLKB1	HMDB0000161
129818	ENPEP	HMDB0000161
129819	SLC6A15	HMDB0000161
129820	SLC15A4	HMDB0000161
129821	ABAT	HMDB0000161
129822	SLC6A3	HMDB0000161
129823	RNPEPL1	HMDB0000161
129824	GZMA	HMDB0000161
129825	ST14	HMDB0000161
129826	TMPRSS11D	HMDB0000161
129827	TMPRSS15	HMDB0000161
129828	SLC6A1	HMDB0000161
129829	CELA1	HMDB0000161
129830	RNPEP	HMDB0000161
129831	ERAP1	HMDB0000161
129832	NOS3	HMDB0000161
129833	ANPEP	HMDB0000161
129834	PLK1	HMDB0000161
129835	KLK1	HMDB0000161
129836	KYAT1	HMDB0000161
129837	BUB1	HMDB0000161
129838	PPID	HMDB0000161
129839	SLC6A19	HMDB0000161
129840	F2	HMDB0000161
129841	PRSS1	HMDB0000161
129842	PLG	HMDB0000161
129843	KLK6	HMDB0000161
129844	GPRC6A	HMDB0000161
129845	KLK2	HMDB0000161
129846	KLK3	HMDB0000161
129847	ALDH5A1	HMDB0000161
129848	TPO	HMDB0000161
129849	PRSS8	HMDB0000161
129850	NPEPPS	HMDB0000161
129851	SLC7A8	HMDB0000161
129852	SLC6A18	HMDB0000161
129853	KLK4	HMDB0000161
129854	C1S	HMDB0000161
129855	PPME1	HMDB0000161
129856	SLC6A17	HMDB0000161
129857	CFD	HMDB0000161
