,HMDB,GENE,direction
725,HMDB0000053,ABCB1,producing
726,HMDB0000053,RDH8,producing
727,HMDB0000053,SRD5A3,degrading
728,HMDB0000053,HSD17B8,degrading
729,HMDB0000053,HSD17B11,degrading
730,HMDB0000053,AKR1C3,degrading
731,HMDB0000053,HSD17B12,degrading
732,HMDB0000053,HSD17B7,degrading
733,HMDB0000053,HSD17B1,degrading
734,HMDB0000053,HSD17B6,degrading
735,HMDB0000053,CYP17A1,producing
736,HMDB0000053,BCO2,producing
737,HMDB0000054,UGT1A4,degrading
738,HMDB0000054,UGT1A7,degrading
739,HMDB0000054,UGT1A3,degrading
740,HMDB0000054,UGT1A1,degrading
741,HMDB0000054,UGT1A9,degrading
742,HMDB0000054,UGT1A5,degrading
743,HMDB0000054,UGT1A6,degrading
744,HMDB0000054,UGT1A10,degrading
745,HMDB0000054,UGT1A8,degrading
746,HMDB0000054,CP,producing
747,HMDB0000054,SLCO1A2,producing
748,HMDB0000054,SLCO1B1,producing
749,HMDB0000054,BLVRA,producing
750,HMDB0000054,BLVRB,producing
751,HMDB0000054,UGT2B11,degrading
752,HMDB0000054,UGT2B17,degrading
753,HMDB0000054,UGT2B15,degrading
754,HMDB0000054,UGT2A1,degrading
755,HMDB0000054,UGT2B7,degrading
756,HMDB0000054,UGT3A2,degrading
757,HMDB0000054,UGT2B4,degrading
758,HMDB0000054,UGT3A1,degrading
759,HMDB0000054,UGT2B28,degrading
760,HMDB0000054,UGT2A3,degrading
761,HMDB0000054,UGT2B10,degrading
762,HMDB0000054,SLCO1B3,producing
763,HMDB0000056,ABAT,degrading
764,HMDB0000056,UGT1A1,degrading
765,HMDB0000056,CARNS1,degrading
766,HMDB0000056,SLC6A12,producing
767,HMDB0000056,SLC6A6,producing
768,HMDB0000056,CNDP2,producing
769,HMDB0000056,CNDP1,producing
770,HMDB0000056,GAD1,producing
771,HMDB0000056,ALDH4A1,producing
772,HMDB0000056,ALDH1A2,producing
773,HMDB0000056,ALDH1A1,producing
774,HMDB0000056,ALDH3A2,producing
775,HMDB0000056,ALDH9A1,producing
776,HMDB0000056,ALDH7A1,producing
777,HMDB0000056,ALDH2,producing
778,HMDB0000056,ALDH1B1,producing
779,HMDB0000056,ALDH3B2,producing
780,HMDB0000056,ALDH3B1,producing
781,HMDB0000056,ALDH3A1,producing
782,HMDB0000056,ALDH1A3,producing
783,HMDB0000056,SLC36A1,producing
784,HMDB0000056,SLC32A1,producing
785,HMDB0000056,UPB1,producing
786,HMDB0000056,SLC6A14,producing
787,HMDB0000056,SLC6A9,producing
788,HMDB0000056,GAD2,producing
789,HMDB0000058,PDE8B,degrading
790,HMDB0000058,PDE11A,degrading
791,HMDB0000058,PDE7B,degrading
792,HMDB0000058,PDE2A,degrading
793,HMDB0000058,PDE4A,degrading
794,HMDB0000058,PDE10A,degrading
795,HMDB0000058,PDE3B,degrading
796,HMDB0000058,PDE1A,degrading
797,HMDB0000058,PDE4D,degrading
798,HMDB0000058,PDE1C,degrading
799,HMDB0000058,PDE4C,degrading
800,HMDB0000058,PDE7A,degrading
801,HMDB0000058,PDE1B,degrading
802,HMDB0000058,PDE8A,degrading
803,HMDB0000058,PDE4B,degrading
804,HMDB0000058,PDE3A,degrading
805,HMDB0000058,ADCY5,producing
806,HMDB0000058,ADCY9,producing
807,HMDB0000058,ADCY4,producing
808,HMDB0000058,ADCY1,producing
809,HMDB0000058,ADCY7,producing
810,HMDB0000058,ADCY2,producing
811,HMDB0000058,ADCY8,producing
812,HMDB0000058,ADCY3,producing
813,HMDB0000058,ADCY10,producing
814,HMDB0000058,ADCY6,producing
815,HMDB0000058,ABCC11,producing
816,HMDB0000058,ABCC5,producing
817,HMDB0000058,ABCC4,producing
818,HMDB0000058,PDE6G,degrading
819,HMDB0000058,PDE9A,degrading
820,HMDB0000058,PDE6H,degrading
821,HMDB0000058,PDE5A,degrading
822,HMDB0000058,PDE6B,degrading
823,HMDB0000058,PDE6A,degrading
824,HMDB0000058,PDE6C,degrading
825,HMDB0000058,NPR1,producing
826,HMDB0000058,GUCY1A1,producing
827,HMDB0000058,NPR2,producing
828,HMDB0000058,GUCY1A2,producing
829,HMDB0000058,GUCY2D,producing
830,HMDB0000058,GUCY2F,producing
831,HMDB0000058,GUCY2C,producing
832,HMDB0000058,GUCY1B1,producing
833,HMDB0000060,OXCT2,degrading
834,HMDB0000060,OXCT1,degrading
835,HMDB0000060,AACS,degrading
836,HMDB0000060,ADHFE1,producing
837,HMDB0000060,HMGCLL1,producing
838,HMDB0000060,HMGCL,producing
839,HMDB0000060,SLC16A7,producing
840,HMDB0000060,FAH,producing
841,HMDB0000060,BDH1,producing
842,HMDB0000060,SLC16A1,producing
843,HMDB0000060,BDH2,producing
844,HMDB0000060,SLC16A5,producing
845,HMDB0000060,SLC16A4,producing
846,HMDB0000060,SLC16A3,producing
847,HMDB0000060,SLC16A6,producing
848,HMDB0000060,SLC16A8,producing
849,HMDB0000062,CROT,producing
850,HMDB0000062,SLC25A29,producing
851,HMDB0000062,SLC22A9,producing
852,HMDB0000062,SLC22A1,producing
853,HMDB0000062,CPT1C,producing
854,HMDB0000062,CPT1B,producing
855,HMDB0000062,SLC6A14,producing
856,HMDB0000062,SLC25A20,producing
857,HMDB0000062,CRAT,producing
858,HMDB0000062,BBOX1,producing
859,HMDB0000062,SLC22A5,producing
860,HMDB0000062,SLC22A16,producing
861,HMDB0000062,CPT2,producing
862,HMDB0000062,CPT1A,producing
863,HMDB0000062,SLC22A4,producing
864,HMDB0000062,SLC22A15,producing
865,HMDB0000062,ELOVL2,producing
866,HMDB0000062,HYAL3,producing
867,HMDB0000062,LPCAT4,producing
868,HMDB0000062,ESCO2,producing
869,HMDB0000062,ELOVL6,producing
870,HMDB0000062,SLC33A1,producing
871,HMDB0000062,AGPAT3,producing
872,HMDB0000062,OXSM,producing
873,HMDB0000062,EGFR,producing
874,HMDB0000062,MBOAT2,producing
875,HMDB0000062,ESCO1,producing
876,HMDB0000062,MBOAT7,producing
877,HMDB0000062,LPGAT1,producing
878,HMDB0000062,LPCAT3,producing
879,HMDB0000062,TAFAZZIN,producing
880,HMDB0000062,PNPLA3,producing
881,HMDB0000062,AGPAT4,producing
882,HMDB0000062,ELOVL5,producing
883,HMDB0000063,CYP17A1,degrading
884,HMDB0000063,CYP21A2,degrading
885,HMDB0000063,HSD11B2,producing
886,HMDB0000063,HSD11B1,producing
887,HMDB0000063,AKR1D1,producing
888,HMDB0000063,HSD3B2,producing
889,HMDB0000063,HSD3B1,producing
890,HMDB0000063,BCO2,degrading
891,HMDB0000063,CYP11B1,producing
892,HMDB0000063,CYP11B2,producing
893,HMDB0000064,CKMT2,degrading
894,HMDB0000064,CKMT1A,degrading
895,HMDB0000064,CKM,degrading
896,HMDB0000064,CKB,degrading
897,HMDB0000064,SLC6A8,producing
898,HMDB0000064,GAMT,producing
899,HMDB0000067,LCAT,degrading
900,HMDB0000067,SOAT2,degrading
901,HMDB0000067,SOAT1,degrading
902,HMDB0000067,CYP7A1,degrading
903,HMDB0000067,SULT2B1,degrading
904,HMDB0000067,SULT1A3,degrading
905,HMDB0000067,CYP4V2,degrading
906,HMDB0000067,COQ6,degrading
907,HMDB0000067,CYP2E1,degrading
908,HMDB0000067,CYP27A1,degrading
909,HMDB0000067,CYP11A1,degrading
910,HMDB0000067,CH25H,degrading
911,HMDB0000067,CYP46A1,degrading
912,HMDB0000067,NPC1,producing
913,HMDB0000067,HDLBP,producing
914,HMDB0000067,STARD3,producing
915,HMDB0000067,CEL,producing
916,HMDB0000067,LIPA,producing
917,HMDB0000067,DHCR7,producing
918,HMDB0000067,DHCR24,producing
919,HMDB0000067,ABCG8,producing
920,HMDB0000067,ABCG5,producing
921,HMDB0000067,STS,producing
922,HMDB0000067,ABCA1,producing
923,HMDB0000067,STARD10,degrading
924,HMDB0000067,STARD6,degrading
925,HMDB0000067,STARD5,degrading
926,HMDB0000067,STARD4,degrading
927,HMDB0000067,STARD9,degrading
928,HMDB0000067,STAR,degrading
929,HMDB0000067,STARD13,degrading
930,HMDB0000067,STARD8,degrading
931,HMDB0000067,STARD7,degrading
932,HMDB0000067,NPC1L1,producing
933,HMDB0000067,ABCG1,producing
934,HMDB0000068,COMTD1,degrading
935,HMDB0000068,MAOB,degrading
936,HMDB0000068,MAOA,degrading
937,HMDB0000068,PNMT,producing
938,HMDB0000068,SLC18A2,producing
939,HMDB0000068,SLC18A1,producing
940,HMDB0000068,TOMT,degrading
941,HMDB0000068,COMT,degrading
942,HMDB0000068,SLC22A1,producing
943,HMDB0000068,SLC29A4,producing
944,HMDB0000068,SLC22A2,producing
945,HMDB0000071,PNP,degrading
946,HMDB0000071,SLC29A2,producing
947,HMDB0000071,SLC28A2,producing
948,HMDB0000071,SLC28A3,producing
949,HMDB0000071,PHEX,producing
950,HMDB0000071,NT5C,producing
951,HMDB0000071,ADA,producing
952,HMDB0000071,SLC29A1,producing
953,HMDB0000071,TYMP,producing
954,HMDB0000071,ADA2,producing
955,HMDB0000073,MPO,degrading
956,HMDB0000073,CHSY3,degrading
957,HMDB0000073,CHSY1,degrading
958,HMDB0000073,CHPF,degrading
959,HMDB0000073,CSGALNACT2,degrading
960,HMDB0000073,CSGALNACT1,degrading
961,HMDB0000073,COMT,degrading
962,HMDB0000073,SULT1A1,degrading
963,HMDB0000073,SULT1A2,degrading
964,HMDB0000073,SULT1A3,degrading
965,HMDB0000073,PRDX6,degrading
966,HMDB0000073,TPO,degrading
967,HMDB0000073,DBH,degrading
968,HMDB0000073,MOXD1,degrading
969,HMDB0000073,MAOB,degrading
970,HMDB0000073,MAOA,degrading
971,HMDB0000073,AOC2,degrading
972,HMDB0000073,AOC1,degrading
973,HMDB0000073,AOC3,degrading
974,HMDB0000073,TYR,producing
975,HMDB0000073,SLC22A3,producing
976,HMDB0000073,SLC22A5,producing
977,HMDB0000073,SLC22A2,producing
978,HMDB0000073,SLC6A2,producing
979,HMDB0000073,DDC,producing
980,HMDB0000073,SLC6A3,producing
981,HMDB0000073,SLCO1A2,producing
982,HMDB0000073,LPO,degrading
983,HMDB0000073,PXDN,degrading
984,HMDB0000073,EPX,degrading
985,HMDB0000073,TOMT,degrading
986,HMDB0000073,SULT1A4,degrading
987,HMDB0000073,SLC18A2,producing
988,HMDB0000073,SLC18A1,producing
989,HMDB0000073,SLC29A4,producing
990,HMDB0000073,SLC22A1,producing
991,HMDB0000073,SLCO1B3,producing
992,HMDB0000073,SLC7A9,producing
993,HMDB0000077,HSD3B2,degrading
994,HMDB0000077,HSD3B1,degrading
995,HMDB0000077,SULT1E1,degrading
996,HMDB0000077,SULT2A1,degrading
997,HMDB0000077,SULT1A3,degrading
998,HMDB0000077,SULT2B1,degrading
999,HMDB0000077,CYP7A1,degrading
1000,HMDB0000077,STS,producing
1001,HMDB0000077,CYP17A1,producing
1002,HMDB0000077,BCO2,producing
1003,HMDB0000078,ANPEP,degrading
1004,HMDB0000078,SLC15A2,producing
1005,HMDB0000078,GGT3P,producing
1006,HMDB0000078,GGTLC2,producing
1007,HMDB0000078,GGT6,producing
1008,HMDB0000078,GGT7,producing
1009,HMDB0000078,GGT2P,producing
1010,HMDB0000078,GGTLC1,producing
1011,HMDB0000078,GGT1,producing
1012,HMDB0000078,GGT5,producing
1013,HMDB0000078,NPEPPS,degrading
1014,HMDB0000078,LAP3,degrading
1015,HMDB0000078,SLC15A1,producing
1016,HMDB0000078,GGTLC3,producing
1017,HMDB0000085,PNP,degrading
1018,HMDB0000085,DGUOK,degrading
1019,HMDB0000085,SLC29A2,producing
1020,HMDB0000085,ACP5,producing
1021,HMDB0000085,ACP6,producing
1022,HMDB0000085,ACP3,producing
1023,HMDB0000085,ACP2,producing
1024,HMDB0000085,SLC28A2,producing
1025,HMDB0000085,SLC28A3,producing
1026,HMDB0000085,NT5C1B,producing
1027,HMDB0000085,NT5C3A,producing
1028,HMDB0000085,NT5C1A,producing
1029,HMDB0000085,NT5C2,producing
1030,HMDB0000085,NT5E,producing
1031,HMDB0000085,NT5C,producing
1032,HMDB0000085,SLC29A1,producing
1033,HMDB0000085,TYMP,producing
1034,HMDB0000085,NT5M,producing
1035,HMDB0000085,RBAK,producing
1036,HMDB0000085,NT5C3B,producing
1037,HMDB0000086,ENPP6,degrading
1038,HMDB0000086,GPCPD1,degrading
1039,HMDB0000086,CLCF1,producing
1040,HMDB0000086,PNPLA8,producing
1041,HMDB0000086,PNPLA7,producing
1042,HMDB0000086,LYPLA1,producing
1043,HMDB0000086,PLA2G15,producing
1044,HMDB0000086,PNPLA6,producing
1045,HMDB0000086,LYPLA2,producing
1046,HMDB0000086,PLB1,producing
1047,HMDB0000086,ASPG,producing
1048,HMDB0000086,TMEM86B,degrading
1049,HMDB0000086,LGALS13,producing
1050,HMDB0000086,CLC,producing
1051,HMDB0000086,PLA2G4A,producing
1052,HMDB0000089,FGGY,degrading
1053,HMDB0000089,FN3K,degrading
1054,HMDB0000089,NOL9,degrading
1055,HMDB0000089,FN3KRP,degrading
1056,HMDB0000089,FAM20B,degrading
1057,HMDB0000089,UCK1,degrading
1058,HMDB0000089,UCK2,degrading
1059,HMDB0000089,AICDA,degrading
1060,HMDB0000089,CDA,degrading
1061,HMDB0000089,SLC29A3,producing
1062,HMDB0000089,SLC29A1,producing
1063,HMDB0000089,SLC29A2,producing
1064,HMDB0000089,ACP5,producing
1065,HMDB0000089,ACP6,producing
1066,HMDB0000089,ACP3,producing
1067,HMDB0000089,ACP2,producing
1068,HMDB0000089,SLC28A1,producing
1069,HMDB0000089,NT5C1B,producing
1070,HMDB0000089,NT5C3A,producing
1071,HMDB0000089,NT5C1A,producing
1072,HMDB0000089,NT5C2,producing
1073,HMDB0000089,NT5E,producing
1074,HMDB0000089,NT5C,producing
1075,HMDB0000089,APOBEC3H,degrading
1076,HMDB0000089,APOBEC3F,degrading
1077,HMDB0000089,APOBEC3D,degrading
1078,HMDB0000089,APOBEC3C,degrading
1079,HMDB0000089,APOBEC3B,degrading
1080,HMDB0000089,APOBEC3A,degrading
1081,HMDB0000089,SLC28A3,producing
1082,HMDB0000089,APOBEC4,degrading
1083,HMDB0000089,UCKL1,degrading
1084,HMDB0000089,NT5M,producing
1085,HMDB0000089,RBAK,producing
1086,HMDB0000089,NT5C3B,producing
1087,HMDB0000094,ACO2,degrading
1088,HMDB0000094,CLYBL,degrading
1089,HMDB0000094,IREB2,degrading
1090,HMDB0000094,ACO1,degrading
1091,HMDB0000094,ACLY,degrading
1092,HMDB0000094,RIMKLB,degrading
1093,HMDB0000094,SLC7A6,producing
1094,HMDB0000094,SLC13A3,producing
1095,HMDB0000094,SLC13A2,producing
1096,HMDB0000094,SLC13A5,producing
1097,HMDB0000094,SLC25A1,producing
1098,HMDB0000094,CS,producing
1099,HMDB0000095,AK5,degrading
1100,HMDB0000095,CMPK2,degrading
1101,HMDB0000095,ACP5,degrading
1102,HMDB0000095,ACP6,degrading
1103,HMDB0000095,ACP3,degrading
1104,HMDB0000095,ACP2,degrading
1105,HMDB0000095,CMPK1,degrading
1106,HMDB0000095,NT5C1B,degrading
1107,HMDB0000095,NT5C3A,degrading
1108,HMDB0000095,NT5C1A,degrading
1109,HMDB0000095,NT5C2,degrading
1110,HMDB0000095,NT5E,degrading
1111,HMDB0000095,NT5C,degrading
1112,HMDB0000095,SLC35A1,producing
1113,HMDB0000095,ST6GAL2,degrading
1114,HMDB0000095,ST6GAL1,degrading
1115,HMDB0000095,ST3GAL3,producing
1116,HMDB0000095,ST6GALNAC1,producing
1117,HMDB0000095,ST8SIA4,producing
1118,HMDB0000095,ENTPD8,producing
1119,HMDB0000095,ENTPD3,producing
1120,HMDB0000095,ENTPD1,producing
1121,HMDB0000095,FGGY,producing
1122,HMDB0000095,FN3K,producing
1123,HMDB0000095,NOL9,producing
1124,HMDB0000095,FN3KRP,producing
1125,HMDB0000095,FAM20B,producing
1126,HMDB0000095,ST3GAL6,producing
1127,HMDB0000095,ST6GALNAC2,producing
1128,HMDB0000095,ST8SIA1,producing
1129,HMDB0000095,ST6GALNAC4,producing
1130,HMDB0000095,ST6GALNAC5,producing
1131,HMDB0000095,ST6GALNAC6,producing
1132,HMDB0000095,ST6GALNAC3,producing
1133,HMDB0000095,ST8SIA5,producing
1134,HMDB0000095,ST3GAL5,producing
1135,HMDB0000095,ST3GAL2,producing
1136,HMDB0000095,ST3GAL1,producing
1137,HMDB0000095,ST3GAL4,producing
1138,HMDB0000095,SELENOI,producing
1139,HMDB0000095,PPCS,producing
1140,HMDB0000095,UCK1,producing
1141,HMDB0000095,UCK2,producing
1142,HMDB0000095,CHPT1,producing
1143,HMDB0000095,CEPT1,producing
1144,HMDB0000095,CDIPT,producing
1145,HMDB0000095,NT5M,degrading
1146,HMDB0000095,RBAK,degrading
1147,HMDB0000095,NT5C3B,degrading
1148,HMDB0000095,CRLS1,producing
1149,HMDB0000095,PGS1,producing
1150,HMDB0000095,ADPRM,producing
1151,HMDB0000095,UCKL1,producing
1152,HMDB0000097,CHAT,degrading
1153,HMDB0000097,CHDH,degrading
1154,HMDB0000097,CES1,producing
1155,HMDB0000097,CHKA,degrading
1156,HMDB0000097,CHKB,degrading
1157,HMDB0000097,PTDSS1,producing
1158,HMDB0000097,SLC22A5,producing
1159,HMDB0000097,SLC22A2,producing
1160,HMDB0000097,SLC5A7,producing
1161,HMDB0000097,PHOSPHO1,producing
1162,HMDB0000097,BCHE,producing
1163,HMDB0000097,ACHE,producing
1164,HMDB0000097,PLD6,producing
1165,HMDB0000097,PLD4,producing
1166,HMDB0000097,PLD3,producing
1167,HMDB0000097,GPCPD1,producing
1168,HMDB0000097,PLD2,producing
1169,HMDB0000097,PLD1,producing
1170,HMDB0000097,SLC44A4,producing
1171,HMDB0000097,SLC22A1,producing
1172,HMDB0000097,SLC44A3,producing
1173,HMDB0000097,SLC44A5,producing
1174,HMDB0000097,SLC44A2,producing
1175,HMDB0000097,SLC44A1,producing
1176,HMDB0000098,DHDH,degrading
1177,HMDB0000098,AKR1B10,degrading
1178,HMDB0000098,AKR1B1,degrading
1179,HMDB0000098,SLC2A3,producing
1180,HMDB0000098,FAM20B,degrading
1181,HMDB0000101,PNP,degrading
1182,HMDB0000101,ADA,degrading
1183,HMDB0000101,SLC29A2,producing
1184,HMDB0000101,ACP5,producing
1185,HMDB0000101,ACP6,producing
1186,HMDB0000101,ACP3,producing
1187,HMDB0000101,ACP2,producing
1188,HMDB0000101,SLC28A3,producing
1189,HMDB0000101,SLC28A1,producing
1190,HMDB0000101,NT5C1B,producing
1191,HMDB0000101,NT5C3A,producing
1192,HMDB0000101,NT5C1A,producing
1193,HMDB0000101,NT5C2,producing
1194,HMDB0000101,NT5E,producing
1195,HMDB0000101,NT5C,producing
1196,HMDB0000101,ADA2,degrading
1197,HMDB0000101,SLC29A1,producing
1198,HMDB0000101,TYMP,producing
1199,HMDB0000101,NT5M,producing
1200,HMDB0000101,RBAK,producing
1201,HMDB0000101,NT5C3B,producing
1202,HMDB0000107,AKR1B1,producing
1203,HMDB0000107,AKR1A1,producing
1204,HMDB0000107,AKR1B10,producing
1205,HMDB0000108,CAT,degrading
1206,HMDB0000108,PTGR3,degrading
1207,HMDB0000108,ADHFE1,degrading
1208,HMDB0000108,ADH5,degrading
1209,HMDB0000108,ADH1C,degrading
1210,HMDB0000108,ADH7,degrading
1211,HMDB0000108,ADH1A,degrading
1212,HMDB0000108,ADH1B,degrading
1213,HMDB0000108,ADH4,degrading
1214,HMDB0000108,ADH6,degrading
1215,HMDB0000108,AKR1A1,degrading
1216,HMDB0000108,CYP2E1,degrading
1217,HMDB0000108,SULT2B1,degrading
1218,HMDB0000108,UGT1A1,degrading
1219,HMDB0000112,ABAT,degrading
1220,HMDB0000112,CARNS1,degrading
1221,HMDB0000112,GLUL,producing
1222,HMDB0000112,GATM,degrading
1223,HMDB0000112,SLC6A13,producing
1224,HMDB0000112,SLC6A11,producing
1225,HMDB0000112,SLC6A1,producing
1226,HMDB0000112,GAD2,producing
1227,HMDB0000112,GAD1,producing
1228,HMDB0000112,SLC6A12,producing
1229,HMDB0000112,SLC32A1,producing
1230,HMDB0000112,SLC36A1,producing
1231,HMDB0000112,ALDH3A2,producing
1232,HMDB0000112,ALDH9A1,producing
1233,HMDB0000112,ALDH7A1,producing
1234,HMDB0000112,ALDH2,producing
1235,HMDB0000112,ALDH1B1,producing
1236,HMDB0000112,CNDP1,producing
1237,HMDB0000112,CNDP2,producing
1238,HMDB0000121,FOLR2,producing
1239,HMDB0000121,FOLR3,producing
1240,HMDB0000121,FOLR1,producing
1241,HMDB0000121,SLC22A11,producing
1242,HMDB0000121,SLC22A8,producing
1243,HMDB0000121,SLC22A7,producing
1244,HMDB0000121,SLC19A1,producing
1245,HMDB0000121,SLC22A6,producing
1246,HMDB0000121,SLCO1A2,producing
1247,HMDB0000121,SLCO1B1,producing
1248,HMDB0000121,DHFR,producing
1249,HMDB0000121,ABCG2,producing
1250,HMDB0000121,ABCC11,producing
1251,HMDB0000121,ABCC5,producing
1252,HMDB0000121,ABCB4,producing
1253,HMDB0000121,ABCC4,producing
1254,HMDB0000121,ABCC2,producing
1255,HMDB0000121,ABCC1,producing
1256,HMDB0000121,SLC46A1,producing
1257,HMDB0000121,DHFR2,degrading
1258,HMDB0000122,LALBA,degrading
1259,HMDB0000122,B4GALT2,degrading
1260,HMDB0000122,B4GALT1,degrading
1261,HMDB0000122,ADPGK,degrading
1262,HMDB0000122,HK3,degrading
1263,HMDB0000122,HKDC1,degrading
1264,HMDB0000122,HK1,degrading
1265,HMDB0000122,HK2,degrading
1266,HMDB0000122,GCK,degrading
1267,HMDB0000122,AKR1B1,degrading
1268,HMDB0000122,AKR7A2,degrading
1269,HMDB0000122,AKR1A1,degrading
1270,HMDB0000122,UGT1A1,degrading
1271,HMDB0000122,GAA,producing
1272,HMDB0000122,NEU1,producing
1273,HMDB0000122,GALNS,producing
1274,HMDB0000122,CTSA,producing
1275,HMDB0000122,MOGS,producing
1276,HMDB0000122,G6PC3,producing
1277,HMDB0000122,G6PC2,producing
1278,HMDB0000122,G6PC1,producing
1279,HMDB0000122,EIF4EBP3,producing
1280,HMDB0000122,SETD5,producing
1281,HMDB0000122,PRRT2,producing
1282,HMDB0000122,SAP130,producing
1283,HMDB0000122,KANSL3,producing
1284,HMDB0000122,GALM,producing
1285,HMDB0000122,GANC,producing
1286,HMDB0000122,AGL,producing
1287,HMDB0000122,SLC2A14,producing
1288,HMDB0000122,SLC2A6,producing
1289,HMDB0000122,SLC2A12,producing
1290,HMDB0000122,SLC2A9,producing
1291,HMDB0000122,SLC2A10,producing
1292,HMDB0000122,SLC2A11,producing
1293,HMDB0000122,SLC2A7,producing
1294,HMDB0000122,SLC2A8,producing
1295,HMDB0000122,SLC2A4,producing
1296,HMDB0000122,SLC2A1,producing
1297,HMDB0000122,SLC2A3,producing
1298,HMDB0000122,GALC,producing
1299,HMDB0000122,GBA1,producing
1300,HMDB0000122,GBA2,producing
1301,HMDB0000122,SLC2A2,producing
1302,HMDB0000122,LYZL1,producing
1303,HMDB0000122,AMY2A,producing
1304,HMDB0000122,AMY1B,producing
1305,HMDB0000122,AMY1A,producing
1306,HMDB0000122,AMY1C,producing
1307,HMDB0000122,AMY2B,producing
1308,HMDB0000122,SI,producing
1309,HMDB0000122,MGAM,producing
1310,HMDB0000122,LCT,producing
1311,HMDB0000122,GLB1,producing
1312,HMDB0000122,TREH,producing
1313,HMDB0000122,H6PD,degrading
1314,HMDB0000122,SLC5A12,producing
1315,HMDB0000122,SLC5A2,producing
1316,HMDB0000122,SLC5A9,producing
1317,HMDB0000122,SLC5A10,producing
1318,HMDB0000122,SLC5A11,producing
1319,HMDB0000122,SLC5A3,producing
1320,HMDB0000122,GLA,producing
1321,HMDB0000122,SLC5A1,producing
1322,HMDB0000122,GBA3,producing
1323,HMDB0000122,SLC2A5,producing
1324,HMDB0000122,AKR1B10,producing
1325,HMDB0000122,TMPPE,producing
1326,HMDB0000122,GLB1L,producing
1327,HMDB0000122,SAPCD1,producing
1328,HMDB0000122,GANAB,producing
1329,HMDB0000123,GATM,degrading
1330,HMDB0000123,GLYAT,degrading
1331,HMDB0000123,GNMT,degrading
1332,HMDB0000123,GARS1,degrading
1333,HMDB0000123,BAAT,degrading
1334,HMDB0000123,GART,degrading
1335,HMDB0000123,GSS,degrading
1336,HMDB0000123,GCSH,degrading
1337,HMDB0000123,GLDC,degrading
1338,HMDB0000123,DLD,degrading
1339,HMDB0000123,ALAS1,degrading
1340,HMDB0000123,GCAT,degrading
1341,HMDB0000123,ALAS2,degrading
1342,HMDB0000123,DPEP2,producing
1343,HMDB0000123,DPEP3,producing
1344,HMDB0000123,DPEP1,producing
1345,HMDB0000123,CNDP2,producing
1346,HMDB0000123,PEPD,producing
1347,HMDB0000123,TPP1,producing
1348,HMDB0000123,SLC6A5,producing
1349,HMDB0000123,SLC6A9,producing
1350,HMDB0000123,SLC7A8,producing
1351,HMDB0000123,ANPEP,producing
1352,HMDB0000123,SLC7A5,producing
1353,HMDB0000123,SLC3A2,producing
1354,HMDB0000123,SLC7A10,producing
1355,HMDB0000123,AGXT,producing
1356,HMDB0000123,SLC7A9,producing
1357,HMDB0000123,PIPOX,producing
1358,HMDB0000123,SARDH,producing
1359,HMDB0000123,KYAT3,producing
1360,HMDB0000123,ETNPPL,producing
1361,HMDB0000123,AGXT2,producing
1362,HMDB0000123,SIRT7,producing
1363,HMDB0000123,MACROD2,producing
1364,HMDB0000123,NTAN1,producing
1365,HMDB0000123,NTAQ1,producing
1366,HMDB0000123,SIRT3,producing
1367,HMDB0000123,NAAA,producing
1368,HMDB0000123,MACROD1,producing
1369,HMDB0000123,OARD1,producing
1370,HMDB0000123,SIRT5,producing
1371,HMDB0000123,SIRT1,producing
1372,HMDB0000123,SIRT6,producing
1373,HMDB0000123,SIRT2,producing
1374,HMDB0000123,ACER3,producing
1375,HMDB0000123,ACY3,producing
1376,HMDB0000123,AMT,producing
