,HMDB,GENE,direction
2906,HMDB0001429,CHD2,producing
2907,HMDB0001341,CHD2,producing
2908,HMDB0002111,CHD2,degrading
2909,HMDB0000538,CHD2,degrading
2910,HMDB0001423,SATL1,degrading
2911,HMDB0002200,SATL1,producing
2912,HMDB0001206,SATL1,producing
2913,HMDB0000156,MDH1B,degrading
2914,HMDB0060176,MDH1B,degrading
2915,HMDB0000902,MDH1B,degrading
2916,HMDB0006807,MDH1B,degrading
2917,HMDB0000217,MDH1B,degrading
2918,HMDB0000223,MDH1B,producing
2919,HMDB0004045,MDH1B,producing
2920,HMDB0001487,MDH1B,producing
2921,HMDB0002170,MDH1B,producing
2922,HMDB0000221,MDH1B,producing
2923,HMDB0059597,MDH1B,producing
2924,HMDB0000695,MDH1B,degrading
2925,HMDB0002208,MDH1B,producing
2926,HMDB0000244,RFK,degrading
2927,HMDB0000538,RFK,degrading
2928,HMDB0001520,RFK,producing
2929,HMDB0001341,RFK,producing
2930,HMDB0059597,RFK,producing
2931,HMDB0000595,CPS1,degrading
2932,HMDB0000051,CPS1,degrading
2933,HMDB0001967,CPS1,degrading
2934,HMDB0002111,CPS1,degrading
2935,HMDB0001096,CPS1,producing
2936,HMDB0001429,CPS1,producing
2937,HMDB0001341,CPS1,degrading
2938,HMDB0000538,CPS1,degrading
2939,HMDB0000031,STS,degrading
2940,HMDB0002961,STS,degrading
2941,HMDB0003036,STS,degrading
2942,HMDB0002639,STS,degrading
2943,HMDB0000774,STS,degrading
2944,HMDB0000653,STS,degrading
2945,HMDB0000416,STS,degrading
2946,HMDB0001425,STS,degrading
2947,HMDB0001032,STS,degrading
2948,HMDB0060382,STS,degrading
2949,HMDB0000698,STS,producing
2950,HMDB0000518,STS,producing
2951,HMDB0000253,STS,producing
2952,HMDB0000067,STS,producing
2953,HMDB0000363,STS,producing
2954,HMDB0000145,STS,producing
2955,HMDB0001448,STS,producing
2956,HMDB0000077,STS,producing
2957,HMDB0059597,STS,producing
2958,HMDB0002759,STS,producing
2959,HMDB0006278,STS,producing
2960,HMDB0002111,STS,producing
2961,HMDB0000538,TBK1,degrading
2962,HMDB0001341,TBK1,producing
2963,HMDB0000285,UAP1,degrading
2964,HMDB0001367,UAP1,degrading
2965,HMDB0059597,UAP1,degrading
2966,HMDB0060522,UAP1,producing
2967,HMDB0059626,UAP1,degrading
2968,HMDB0000290,UAP1,producing
2969,HMDB0000250,UAP1,producing
2970,HMDB0002111,PLA2G3,degrading
2971,HMDB0011149,PLA2G3,producing
2972,HMDB0001388,PLA2G3,degrading
2973,HMDB0000673,PLA2G3,degrading
2974,HMDB0001043,PLA2G3,degrading
2975,HMDB0012108,PLA2G3,producing
2976,HMDB0010405,PLA2G3,producing
2977,HMDB0010396,PLA2G3,producing
2978,HMDB0010385,PLA2G3,producing
2979,HMDB0059597,PLA2G3,producing
2980,HMDB0001429,CHD5,producing
2981,HMDB0001341,CHD5,producing
2982,HMDB0002111,CHD5,degrading
2983,HMDB0000538,CHD5,degrading
2984,HMDB0000538,UBE2W,degrading
2985,HMDB0000250,UBE2W,producing
2986,HMDB0000045,UBE2W,producing
2987,HMDB0006832,DLST,degrading
2988,HMDB0000225,DLST,degrading
2989,HMDB0000902,DLST,degrading
2990,HMDB0000208,DLST,degrading
2991,HMDB0000985,DLST,producing
2992,HMDB0001177,DLST,producing
2993,HMDB0001423,DLST,producing
2994,HMDB0001022,DLST,producing
2995,HMDB0001339,DLST,producing
2996,HMDB0001967,DLST,producing
2997,HMDB0001487,DLST,producing
2998,HMDB0001377,COX7B2,degrading
2999,HMDB0002111,PPM1B,degrading
3000,HMDB0001429,PPM1B,producing
3001,HMDB0000538,PDK3,degrading
3002,HMDB0001341,PDK3,producing
3003,HMDB0059597,PDK3,producing
3004,HMDB0002111,PTPRF,degrading
3005,HMDB0001429,PTPRF,producing
3006,HMDB0000586,SLC12A2,producing
3007,HMDB0000588,SLC12A2,producing
3008,HMDB0000051,SLC12A2,producing
3009,HMDB0060292,TST,degrading
3010,HMDB0001368,TST,degrading
3011,HMDB0000257,TST,producing
3012,HMDB0000243,TST,producing
3013,HMDB0001453,TST,producing
3014,HMDB0000240,TST,producing
3015,HMDB0059597,TST,producing
3016,HMDB0001429,DDX11,producing
3017,HMDB0001341,DDX11,producing
3018,HMDB0002111,DDX11,degrading
3019,HMDB0000538,DDX11,degrading
3020,HMDB0001134,CHST3,degrading
3021,HMDB0000061,CHST3,producing
3022,HMDB0059597,CHST3,producing
3023,HMDB0060453,CHST3,producing
3024,HMDB0000629,CHST3,degrading
3025,HMDB0000538,ABCD1,degrading
3026,HMDB0002111,ABCD1,degrading
3027,HMDB0006519,ABCD1,producing
3028,HMDB0001114,ABCD1,producing
3029,HMDB0062221,ABCD1,producing
3030,HMDB0060239,ABCD1,producing
3031,HMDB0006513,ABCD1,producing
3032,HMDB0001338,ABCD1,producing
3033,HMDB0006523,ABCD1,producing
3034,HMDB0001064,ABCD1,producing
3035,HMDB0001374,ABCD1,producing
3036,HMDB0001275,ABCD1,producing
3037,HMDB0000220,ABCD1,producing
3038,HMDB0001043,ABCD1,producing
3039,HMDB0001429,ABCD1,producing
3040,HMDB0001341,ABCD1,producing
3041,HMDB0059597,ABCD1,producing
3042,HMDB0006516,ABCD1,producing
3043,HMDB0000759,CNDP2,degrading
3044,HMDB0011733,CNDP2,degrading
3045,HMDB0003459,CNDP2,degrading
3046,HMDB0000033,CNDP2,degrading
3047,HMDB0002111,CNDP2,degrading
3048,HMDB0000177,CNDP2,producing
3049,HMDB0000056,CNDP2,producing
3050,HMDB0000687,CNDP2,producing
3051,HMDB0000123,CNDP2,producing
3052,HMDB0000112,CNDP2,producing
3053,HMDB0000538,RIPK4,degrading
3054,HMDB0001341,RIPK4,producing
3055,HMDB0061714,FABP3,producing
3056,HMDB0005060,FABP3,producing
3057,HMDB0002823,FABP3,producing
3058,HMDB0060039,FABP3,producing
3059,HMDB0001160,FABP3,producing
3060,HMDB0002884,FABP3,producing
3061,HMDB0002345,FABP3,producing
3062,HMDB0010378,FABP3,producing
3063,HMDB0000772,FABP3,producing
3064,HMDB0031046,FABP3,producing
3065,HMDB0000521,FABP3,producing
3066,HMDB0000910,FABP3,producing
3067,HMDB0000947,FABP3,producing
3068,HMDB0000666,FABP3,producing
3069,HMDB0000892,FABP3,producing
3070,HMDB0000847,FABP3,producing
3071,HMDB0002231,FABP3,producing
3072,HMDB0000039,FABP3,producing
3073,HMDB0006547,FABP3,producing
3074,HMDB0000827,FABP3,producing
3075,HMDB0000826,FABP3,producing
3076,HMDB0003229,FABP3,producing
3077,HMDB0000220,FABP3,producing
3078,HMDB0002177,FABP3,producing
3079,HMDB0000207,FABP3,producing
3080,HMDB0000482,FABP3,producing
3081,HMDB0002368,FABP3,producing
3082,HMDB0000806,FABP3,producing
3083,HMDB0002259,FABP3,producing
3084,HMDB0001388,FABP3,producing
3085,HMDB0000673,FABP3,producing
3086,HMDB0002003,FABP3,producing
3087,HMDB0000638,FABP3,producing
3088,HMDB0000535,FABP3,producing
3089,HMDB0003073,FABP3,producing
3090,HMDB0001999,FABP3,producing
3091,HMDB0000573,FABP3,producing
3092,HMDB0002212,FABP3,producing
3093,HMDB0006528,FABP3,producing
3094,HMDB0002925,FABP3,producing
3095,HMDB0002183,FABP3,producing
3096,HMDB0000511,FABP3,producing
3097,HMDB0003231,FABP3,producing
3098,HMDB0002068,FABP3,producing
3099,HMDB0002356,FABP3,producing
3100,HMDB0000944,FABP3,producing
3101,HMDB0001043,FABP3,producing
3102,HMDB0002226,FABP3,producing
3103,HMDB0013025,FABP3,producing
3104,HMDB0001429,SLC20A1,producing
3105,HMDB0000935,EXT1,degrading
3106,HMDB0000290,EXT1,degrading
3107,HMDB0000295,EXT1,producing
3108,HMDB0059597,EXT1,producing
3109,HMDB0001423,NAA40,degrading
3110,HMDB0002200,NAA40,producing
3111,HMDB0001206,NAA40,producing
3112,HMDB0059661,UQCRC1,degrading
3113,HMDB0001377,UQCRC1,degrading
3114,HMDB0002012,UQCRC1,producing
3115,HMDB0000250,PPA1,degrading
3116,HMDB0002111,PPA1,degrading
3117,HMDB0001429,PPA1,producing
3118,HMDB0059597,PPA1,producing
3119,HMDB0000538,UBE2Q2,degrading
3120,HMDB0000250,UBE2Q2,producing
3121,HMDB0000045,UBE2Q2,producing
3122,HMDB0000285,TUT4,degrading
3123,HMDB0000250,TUT4,producing
3124,HMDB0000205,MPC1,producing
3125,HMDB0059597,MPC1,producing
3126,HMDB0000243,MPC1,producing
3127,HMDB0000538,PRKACB,degrading
3128,HMDB0001341,PRKACB,producing
3129,HMDB0000538,UBR1,degrading
3130,HMDB0000250,UBR1,producing
3131,HMDB0000045,UBR1,producing
3132,HMDB0000538,SRC,degrading
3133,HMDB0001341,SRC,producing
3134,HMDB0003391,PGAM2,degrading
3135,HMDB0001270,PGAM2,degrading
3136,HMDB0002111,PGAM2,degrading
3137,HMDB0000807,PGAM2,producing
3138,HMDB0060180,PGAM2,producing
3139,HMDB0001429,PGAM2,producing
3140,HMDB0001294,PGAM2,producing
3141,HMDB0059597,PGAM2,producing
3142,HMDB0000538,RNF217,degrading
3143,HMDB0000250,RNF217,producing
3144,HMDB0000045,RNF217,producing
3145,HMDB0002111,ARSA,degrading
3146,HMDB0001448,ARSA,producing
3147,HMDB0010714,ARSA,producing
3148,HMDB0059597,ARSA,producing
3149,HMDB0002012,NDUFA1,degrading
3150,HMDB0001487,NDUFA1,degrading
3151,HMDB0059661,NDUFA1,producing
3152,HMDB0000902,NDUFA1,producing
3153,HMDB0000538,MATK,degrading
3154,HMDB0001341,MATK,producing
3155,HMDB0000538,FLT4,degrading
3156,HMDB0001341,FLT4,producing
3157,HMDB0003971,TIGAR,producing
3158,HMDB0001429,TIGAR,producing
3159,HMDB0000124,TIGAR,producing
3160,HMDB0001047,TIGAR,degrading
3161,HMDB0002111,TIGAR,degrading
3162,HMDB0001338,ZDHHC8,degrading
3163,HMDB0001423,ZDHHC8,degrading
3164,HMDB0002200,ZDHHC8,producing
3165,HMDB0001206,ZDHHC8,producing
3166,HMDB0001273,GUCY1A1,degrading
3167,HMDB0000250,GUCY1A1,producing
3168,HMDB0001314,GUCY1A1,producing
3169,HMDB0000538,GUCY1A1,degrading
3170,HMDB0000058,GUCY1A1,producing
3171,HMDB0000511,CYP4F3,degrading
3172,HMDB0000944,CYP4F3,degrading
3173,HMDB0000220,CYP4F3,degrading
3174,HMDB0006111,CYP4F3,degrading
3175,HMDB0062619,CYP4F3,degrading
3176,HMDB0005073,CYP4F3,degrading
3177,HMDB0011134,CYP4F3,degrading
3178,HMDB0006327,CYP4F3,degrading
3179,HMDB0004234,CYP4F3,degrading
3180,HMDB0001893,CYP4F3,degrading
3181,HMDB0001492,CYP4F3,degrading
3182,HMDB0001085,CYP4F3,degrading
3183,HMDB0000221,CYP4F3,degrading
3184,HMDB0059597,CYP4F3,degrading
3185,HMDB0001377,CYP4F3,degrading
3186,HMDB0242127,CYP4F3,producing
3187,HMDB0012558,CYP4F3,producing
3188,HMDB0012556,CYP4F3,producing
3189,HMDB0012557,CYP4F3,producing
3190,HMDB0012555,CYP4F3,producing
3191,HMDB0302963,CYP4F3,producing
3192,HMDB0006294,CYP4F3,producing
3193,HMDB0012560,CYP4F3,producing
3194,HMDB0012502,CYP4F3,producing
3195,HMDB0012503,CYP4F3,producing
3196,HMDB0012553,CYP4F3,producing
3197,HMDB0012551,CYP4F3,producing
3198,HMDB0012552,CYP4F3,producing
3199,HMDB0012643,CYP4F3,producing
3200,HMDB0012635,CYP4F3,producing
3201,HMDB0012559,CYP4F3,producing
3202,HMDB0012561,CYP4F3,producing
3203,HMDB0005998,CYP4F3,producing
3204,HMDB0001043,CYP4F3,degrading
3205,HMDB0012562,CYP4F3,producing
3206,HMDB0001509,CYP4F3,producing
3207,HMDB0245567,CYP4F3,producing
3208,HMDB0000217,CYP4F3,producing
3209,HMDB0002111,CYP4F3,producing
3210,HMDB0001337,RNPEP,degrading
3211,HMDB0002111,RNPEP,degrading
3212,HMDB0001085,RNPEP,producing
3213,HMDB0001423,ASAH1,degrading
3214,HMDB0059597,ASAH1,degrading
3215,HMDB0002111,ASAH1,degrading
3216,HMDB0004610,ASAH1,producing
3217,HMDB0000252,ASAH1,producing
3218,HMDB0000269,ASAH1,producing
3219,HMDB0000250,RABGGTB,degrading
3220,HMDB0004486,RABGGTB,degrading
3221,HMDB0001429,DHX40,producing
3222,HMDB0001341,DHX40,producing
3223,HMDB0002111,DHX40,degrading
3224,HMDB0000538,DHX40,degrading
3225,HMDB0001341,ATP5MJ,degrading
3226,HMDB0002111,ATP5MJ,producing
3227,HMDB0000538,ATP5MJ,producing
3228,HMDB0000538,ATP4B,degrading
3229,HMDB0002111,ATP4B,degrading
3230,HMDB0000586,ATP4B,producing
3231,HMDB0059597,ATP4B,producing
3232,HMDB0001429,ATP4B,producing
3233,HMDB0001341,ATP4B,producing
3234,HMDB0006243,CPT1C,degrading
3235,HMDB0062220,CPT1C,degrading
3236,HMDB0062217,CPT1C,degrading
3237,HMDB0006870,CPT1C,degrading
3238,HMDB0001022,CPT1C,degrading
3239,HMDB0001175,CPT1C,degrading
3240,HMDB0003950,CPT1C,degrading
3241,HMDB0001070,CPT1C,degrading
3242,HMDB0004047,CPT1C,degrading
3243,HMDB0002845,CPT1C,degrading
3244,HMDB0002054,CPT1C,degrading
3245,HMDB0001113,CPT1C,degrading
3246,HMDB0001166,CPT1C,degrading
3247,HMDB0001088,CPT1C,degrading
3248,HMDB0003932,CPT1C,degrading
3249,HMDB0003934,CPT1C,degrading
3250,HMDB0003936,CPT1C,degrading
3251,HMDB0304089,CPT1C,degrading
3252,HMDB0303998,CPT1C,degrading
3253,HMDB0001168,CPT1C,degrading
3254,HMDB0006404,CPT1C,degrading
3255,HMDB0060311,CPT1C,degrading
3256,HMDB0006516,CPT1C,degrading
3257,HMDB0006519,CPT1C,degrading
3258,HMDB0062221,CPT1C,degrading
3259,HMDB0006368,CPT1C,degrading
3260,HMDB0001064,CPT1C,degrading
3261,HMDB0060239,CPT1C,degrading
3262,HMDB0006497,CPT1C,degrading
3263,HMDB0006459,CPT1C,degrading
3264,HMDB0006529,CPT1C,degrading
3265,HMDB0003947,CPT1C,degrading
3266,HMDB0006513,CPT1C,degrading
3267,HMDB0006267,CPT1C,degrading
3268,HMDB0006523,CPT1C,degrading
3269,HMDB0001322,CPT1C,degrading
3270,HMDB0001114,CPT1C,degrading
3271,HMDB0006532,CPT1C,degrading
3272,HMDB0001338,CPT1C,degrading
3273,HMDB0004258,CPT1C,degrading
3274,HMDB0001275,CPT1C,degrading
3275,HMDB0001339,CPT1C,degrading
3276,HMDB0006290,CPT1C,producing
3277,HMDB0006521,CPT1C,producing
3278,HMDB0001521,CPT1C,producing
3279,HMDB0013109,CPT1C,producing
3280,HMDB0003571,CPT1C,producing
3281,HMDB0000062,CPT1C,producing
3282,HMDB0006351,CPT1C,producing
3283,HMDB0013130,CPT1C,producing
3284,HMDB0002095,CPT1C,producing
3285,HMDB0000791,CPT1C,producing
3286,HMDB0002366,CPT1C,producing
3287,HMDB0000688,CPT1C,producing
3288,HMDB0002013,CPT1C,producing
3289,HMDB0000824,CPT1C,producing
3290,HMDB0013336,CPT1C,producing
3291,HMDB0000712,CPT1C,producing
3292,HMDB0002014,CPT1C,producing
3293,HMDB0005066,CPT1C,producing
3294,HMDB0002250,CPT1C,producing
3295,HMDB0013325,CPT1C,producing
3296,HMDB0013205,CPT1C,producing
3297,HMDB0000651,CPT1C,producing
3298,HMDB0006463,CPT1C,producing
3299,HMDB0006318,CPT1C,producing
3300,HMDB0006319,CPT1C,producing
3301,HMDB0006469,CPT1C,producing
3302,HMDB0006210,CPT1C,producing
3303,HMDB0006347,CPT1C,producing
3304,HMDB0006464,CPT1C,producing
3305,HMDB0005065,CPT1C,producing
3306,HMDB0000848,CPT1C,producing
3307,HMDB0006317,CPT1C,producing
3308,HMDB0000222,CPT1C,producing
3309,HMDB0006460,CPT1C,producing
3310,HMDB0006321,CPT1C,producing
3311,HMDB0001423,CPT1C,producing
3312,HMDB0059597,CPT1C,producing
3313,HMDB0003945,CPT1C,degrading
3314,HMDB0000201,CPT1C,degrading
3315,HMDB0001206,CPT1C,producing
3316,HMDB0002111,DOHH,degrading
3317,HMDB0001377,DOHH,degrading
3318,HMDB0001173,MTAP,degrading
3319,HMDB0001429,MTAP,degrading
3320,HMDB0000963,MTAP,producing
3321,HMDB0000034,MTAP,producing
3322,HMDB0000538,STK36,degrading
3323,HMDB0001341,STK36,producing
3324,HMDB0001406,SIRT5,degrading
3325,HMDB0000902,SIRT5,degrading
3326,HMDB0000123,SIRT5,producing
3327,HMDB0000148,SIRT5,producing
3328,HMDB0002111,SIRT5,degrading
3329,HMDB0000051,SIRT5,producing
3330,HMDB0000042,SIRT5,producing
3331,HMDB0000168,NARS2,degrading
3332,HMDB0000538,NARS2,degrading
3333,HMDB0000250,NARS2,producing
3334,HMDB0000045,NARS2,producing
3335,HMDB0011158,PLD3,degrading
3336,HMDB0002111,PLD3,degrading
3337,HMDB0011155,PLD3,producing
3338,HMDB0000149,PLD3,producing
3339,HMDB0007862,PLD3,producing
3340,HMDB0000097,PLD3,producing
3341,HMDB0059597,PLD3,producing
3342,HMDB0000250,POLR2I,producing
3343,HMDB0000285,POLR2I,degrading
3344,HMDB0000082,POLR2I,degrading
3345,HMDB0001273,POLR2I,degrading
3346,HMDB0000538,POLR2I,degrading
3347,HMDB0002925,PTGS1,degrading
3348,HMDB0004666,PTGS1,degrading
3349,HMDB0062434,PTGS1,degrading
3350,HMDB0001999,PTGS1,degrading
3351,HMDB0001043,PTGS1,degrading
3352,HMDB0000221,PTGS1,degrading
3353,HMDB0059597,PTGS1,degrading
3354,HMDB0001377,PTGS1,degrading
3355,HMDB0003235,PTGS1,producing
3356,HMDB0013039,PTGS1,producing
3357,HMDB0062222,PTGS1,producing
3358,HMDB0001381,PTGS1,producing
3359,HMDB0000217,PTGS1,producing
3360,HMDB0002111,PTGS1,producing
3361,HMDB0000946,SLC51A,producing
3362,HMDB0011637,SLC51A,producing
3363,HMDB0000760,SLC51A,producing
3364,HMDB0000595,SLC51A,producing
3365,HMDB0002111,SLC51A,degrading
3366,HMDB0000538,SLC51A,degrading
3367,HMDB0000637,SLC51A,producing
3368,HMDB0000951,SLC51A,producing
3369,HMDB0000036,SLC51A,producing
3370,HMDB0000138,SLC51A,producing
3371,HMDB0001341,SLC51A,producing
3372,HMDB0000538,PFKFB1,degrading
3373,HMDB0002111,PFKFB1,degrading
3374,HMDB0003971,PFKFB1,producing
3375,HMDB0000124,PFKFB1,producing
3376,HMDB0001429,PFKFB1,producing
3377,HMDB0001047,PFKFB1,producing
3378,HMDB0001341,PFKFB1,producing
3379,HMDB0059597,PFKFB1,producing
3380,HMDB0000124,PFKP,degrading
3381,HMDB0000538,PFKP,degrading
3382,HMDB0003971,PFKP,degrading
3383,HMDB0003335,PFKP,producing
3384,HMDB0000189,PFKP,degrading
3385,HMDB0001546,PFKP,producing
3386,HMDB0000082,PFKP,degrading
3387,HMDB0006872,PFKP,producing
3388,HMDB0006873,PFKP,degrading
3389,HMDB0001058,PFKP,producing
3390,HMDB0001341,PFKP,producing
3391,HMDB0059597,PFKP,producing
3392,HMDB0000285,PFKP,producing
3393,HMDB0000295,PFKP,producing
3394,HMDB0000517,SLC7A3,producing
3395,HMDB0000182,SLC7A3,producing
3396,HMDB0000214,SLC7A3,producing
3397,HMDB0000159,SLC7A3,producing
3398,HMDB0000687,SLC7A3,producing
3399,HMDB0000719,SLC7A3,producing
3400,HMDB0000161,SLC7A3,producing
3401,HMDB0000588,SLC7A3,producing
3402,HMDB0000883,SLC7A3,producing
3403,HMDB0000158,SLC7A3,producing
3404,HMDB0000929,SLC7A3,producing
3405,HMDB0000167,SLC7A3,producing
3406,HMDB0000187,SLC7A3,producing
3407,HMDB0000162,SLC7A3,producing
3408,HMDB0000696,SLC7A3,producing
3409,HMDB0000172,SLC7A3,producing
3410,HMDB0000177,SLC7A3,producing
3411,HMDB0000123,SLC7A3,producing
3412,HMDB0000641,SLC7A3,producing
3413,HMDB0000574,SLC7A3,producing
3414,HMDB0000168,SLC7A3,producing
3415,HMDB0001480,KDSR,degrading
3416,HMDB0000221,KDSR,degrading
3417,HMDB0059597,KDSR,degrading
3418,HMDB0000269,KDSR,producing
3419,HMDB0000217,KDSR,producing
3420,HMDB0000588,SLC9A4,producing
3421,HMDB0059597,SLC9A4,producing
3422,HMDB0002111,PTPRT,degrading
3423,HMDB0001429,PTPRT,producing
3424,HMDB0002704,SLC17A5,producing
3425,HMDB0000127,SLC17A5,producing
3426,HMDB0000230,SLC17A5,producing
3427,HMDB0059597,SLC17A5,producing
3428,HMDB0000538,ATP1B3,degrading
3429,HMDB0002111,ATP1B3,degrading
3430,HMDB0000586,ATP1B3,producing
3431,HMDB0000588,ATP1B3,producing
3432,HMDB0001429,ATP1B3,producing
3433,HMDB0001341,ATP1B3,producing
3434,HMDB0059597,ATP1B3,producing
3435,HMDB0002111,STYXL1,degrading
3436,HMDB0001429,STYXL1,producing
3437,HMDB0002111,USP27X,degrading
3438,HMDB0060116,CYP2C9,degrading
3439,HMDB0001197,CYP2C9,degrading
3440,HMDB0041796,CYP2C9,degrading
3441,HMDB0012824,CYP2C9,degrading
3442,HMDB0259827,CYP2C9,degrading
3443,HMDB0062188,CYP2C9,degrading
3444,HMDB0011603,CYP2C9,degrading
3445,HMDB0060517,CYP2C9,degrading
3446,HMDB0062429,CYP2C9,degrading
3447,HMDB0029593,CYP2C9,degrading
3448,HMDB0006552,CYP2C9,degrading
3449,HMDB0029751,CYP2C9,degrading
3450,HMDB0062438,CYP2C9,degrading
3451,HMDB0060438,CYP2C9,degrading
3452,HMDB0062469,CYP2C9,degrading
3453,HMDB0000673,CYP2C9,degrading
3454,HMDB0000053,CYP2C9,degrading
3455,HMDB0000234,CYP2C9,degrading
3456,HMDB0001043,CYP2C9,degrading
3457,HMDB0006525,CYP2C9,degrading
3458,HMDB0003375,CYP2C9,degrading
3459,HMDB0015256,CYP2C9,degrading
3460,HMDB0001377,CYP2C9,degrading
3461,HMDB0042048,CYP2C9,producing
3462,HMDB0000221,CYP2C9,producing
3463,HMDB0004701,CYP2C9,producing
3464,HMDB0001248,CYP2C9,producing
3465,HMDB0000338,CYP2C9,producing
3466,HMDB0000335,CYP2C9,producing
3467,HMDB0004244,CYP2C9,producing
3468,HMDB0059608,CYP2C9,degrading
3469,HMDB0001852,CYP2C9,degrading
3470,HMDB0006543,CYP2C9,degrading
3471,HMDB0003125,CYP2C9,producing
3472,HMDB0059597,CYP2C9,producing
3473,HMDB0060452,CYP2C9,producing
3474,HMDB0060333,CYP2C9,producing
3475,HMDB0060357,CYP2C9,producing
3476,HMDB0060332,CYP2C9,producing
3477,HMDB0060331,CYP2C9,producing
3478,HMDB0062382,CYP2C9,producing
3479,HMDB0062223,CYP2C9,producing
3480,HMDB0060422,CYP2C9,producing
3481,HMDB0060419,CYP2C9,producing
3482,HMDB0060446,CYP2C9,producing
3483,HMDB0060448,CYP2C9,producing
3484,HMDB0250081,CYP2C9,producing
3485,HMDB0062533,CYP2C9,producing
3486,HMDB0060301,CYP2C9,producing
3487,HMDB0062439,CYP2C9,producing
3488,HMDB0062470,CYP2C9,producing
3489,HMDB0060091,CYP2C9,producing
3490,HMDB0060439,CYP2C9,producing
3491,HMDB0060090,CYP2C9,producing
3492,HMDB0004702,CYP2C9,producing
3493,HMDB0000145,CYP2C9,producing
3494,HMDB0000151,CYP2C9,producing
3495,HMDB0000142,CYP2C9,producing
3496,HMDB0004264,CYP2C9,producing
3497,HMDB0004673,CYP2C9,producing
3498,HMDB0002232,CYP2C9,producing
3499,HMDB0002190,CYP2C9,producing
3500,HMDB0006254,CYP2C9,producing
3501,HMDB0006468,CYP2C9,producing
3502,HMDB0003667,CYP2C9,producing
3503,HMDB0003634,CYP2C9,producing
3504,HMDB0003450,CYP2C9,producing
3505,HMDB0006408,CYP2C9,producing
3506,HMDB0000217,CYP2C9,producing
3507,HMDB0002111,CYP2C9,producing
3508,HMDB0000121,FOLR1,producing
3509,HMDB0001533,FOLR1,producing
3510,HMDB0001396,FOLR1,producing
3511,HMDB0001314,PDE10A,degrading
3512,HMDB0000058,PDE10A,degrading
3513,HMDB0002111,PDE10A,degrading
3514,HMDB0001397,PDE10A,producing
3515,HMDB0000045,PDE10A,producing
3516,HMDB0059597,PDE10A,producing
3517,HMDB0002111,PTPN2,degrading
3518,HMDB0001429,PTPN2,producing
3519,HMDB0001532,HK1,degrading
3520,HMDB0000189,HK1,degrading
3521,HMDB0000660,HK1,degrading
3522,HMDB0000122,HK1,degrading
3523,HMDB0000169,HK1,degrading
3524,HMDB0001514,HK1,degrading
3525,HMDB0000538,HK1,degrading
3526,HMDB0003345,HK1,degrading
3527,HMDB0001078,HK1,producing
3528,HMDB0003971,HK1,producing
3529,HMDB0000143,HK1,degrading
3530,HMDB0003498,HK1,producing
3531,HMDB0000124,HK1,producing
3532,HMDB0001508,HK1,producing
3533,HMDB0001401,HK1,producing
3534,HMDB0003335,HK1,producing
3535,HMDB0304312,HK1,producing
3536,HMDB0001254,HK1,producing
3537,HMDB0001341,HK1,producing
3538,HMDB0059597,HK1,producing
3539,HMDB0001185,KMT5B,producing
3540,HMDB0000939,KMT5B,producing
3541,HMDB0000538,MAP2K2,degrading
3542,HMDB0001341,MAP2K2,producing
3543,HMDB0000538,MARCHF1,degrading
3544,HMDB0000250,MARCHF1,producing
3545,HMDB0000045,MARCHF1,producing
3546,HMDB0001423,NAT14,degrading
3547,HMDB0002200,NAT14,producing
3548,HMDB0001206,NAT14,producing
3549,HMDB0001423,ACSS3,degrading
3550,HMDB0000237,ACSS3,degrading
3551,HMDB0000538,ACSS3,degrading
3552,HMDB0006806,ACSS3,producing
3553,HMDB0000250,ACSS3,producing
3554,HMDB0000042,ACSS3,degrading
3555,HMDB0000045,ACSS3,producing
3556,HMDB0001275,ACSS3,producing
3557,HMDB0059597,ACSS3,producing
3558,HMDB0001206,ACSS3,producing
3559,HMDB0001555,PHOSPHO2,producing
3560,HMDB0001431,PHOSPHO2,degrading
3561,HMDB0001319,PHOSPHO2,producing
3562,HMDB0001429,PHOSPHO2,producing
3563,HMDB0001545,PHOSPHO2,producing
3564,HMDB0001491,PHOSPHO2,degrading
3565,HMDB0002111,PHOSPHO2,degrading
3566,HMDB0000239,PHOSPHO2,producing
3567,HMDB0000902,PARP10,degrading
3568,HMDB0001406,PARP10,producing
3569,HMDB0059597,PARP10,producing
3570,HMDB0000538,RPS6KA3,degrading
3571,HMDB0001341,RPS6KA3,producing
3572,HMDB0002111,EYA3,degrading
3573,HMDB0001429,EYA3,producing
3574,HMDB0000094,ACLY,degrading
3575,HMDB0001423,ACLY,degrading
3576,HMDB0000538,ACLY,degrading
