symbol	hmdb_id
ACHE	HMDB0041856
CASP3	HMDB0041856
CYP2B6	HMDB0041856
CASP9	HMDB0041856
NR1I2	HMDB0041856
CHAT	HMDB0041856
CYP3A4	HMDB0041856
CYP1A2	HMDB0041856
PARP1	HMDB0041856
CYP2C19	HMDB0041856
CYP1A1	HMDB0041856
AKT2	HMDB0041856
KCNJ10	HMDB0014810
ABCC8	HMDB0014810
FKBP4	HMDB0014620
DRD4	HMDB0014620
BDKRB1	HMDB0014620
PROKR2	HMDB0014620
MLNR	HMDB0014620
SLC6A2	HMDB0014620
GNRHR	HMDB0014620
GPR63	HMDB0014620
KISS1R	HMDB0014620
OPRD1	HMDB0014620
PRLHR	HMDB0014620
GHSR	HMDB0014620
GPR83	HMDB0014620
MC3R	HMDB0014620
PTGER2	HMDB0014620
MCHR1	HMDB0014620
GALR3	HMDB0014620
OPN1SW	HMDB0014620
CYP2E1	HMDB0014620
SSTR4	HMDB0014620
NMUR2	HMDB0014620
CHRM3	HMDB0014620
HRH4	HMDB0014620
APLNR	HMDB0014620
TAAR5	HMDB0014620
NMBR	HMDB0014620
HTR2B	HMDB0014620
GPR45	HMDB0014620
HTR3B	HMDB0014620
CYP2C9	HMDB0014620
SLC6A4	HMDB0014620
TRPV4	HMDB0014620
KCNH2	HMDB0014620
TRPV5	HMDB0014620
OPRK1	HMDB0014620
ABCB1	HMDB0014620
GPR84	HMDB0014620
SSTR1	HMDB0014620
GPR65	HMDB0014620
ACKR3	HMDB0014620
AGTR1	HMDB0014620
GPR6	HMDB0014620
TAAR6	HMDB0014620
TAAR8	HMDB0014620
TAAR1	HMDB0014620
HTR2C	HMDB0014620
GPR119	HMDB0014620
SIGMAR1	HMDB0014620
NPFFR1	HMDB0014620
ADRA2A	HMDB0014620
MCHR2	HMDB0014620
TMPRSS11D	HMDB0014620
GPR26	HMDB0014620
HTR5A	HMDB0014620
HTR6	HMDB0014620
PTGIR	HMDB0014620
CCR2	HMDB0014620
CCR5	HMDB0014620
PTGER1	HMDB0014620
SSTR5	HMDB0014620
CCKAR	HMDB0014620
CCR1	HMDB0014620
RHO	HMDB0014620
GPR85	HMDB0014620
GPR101	HMDB0014620
AVPR1A	HMDB0014620
GALR1	HMDB0014620
MC4R	HMDB0014620
CYP2A6	HMDB0014620
GPR22	HMDB0014620
PTGER4	HMDB0014620
GPR27	HMDB0014620
ACHE	HMDB0014620
PTGDR	HMDB0014620
NTSR2	HMDB0014620
PROKR1	HMDB0014620
CXCR6	HMDB0014620
ADORA2B	HMDB0014620
ADRB2	HMDB0014620
NMUR1	HMDB0014620
DRD5	HMDB0014620
GPR37	HMDB0014620
CHRM1	HMDB0014620
ADRA1B	HMDB0014620
LTB4R	HMDB0014620
HTR1E	HMDB0014620
NPFFR2	HMDB0014620
ADORA1	HMDB0014620
GPR151	HMDB0014620
GPR148	HMDB0014620
TRHR	HMDB0014620
GPR88	HMDB0014620
EDNRA	HMDB0014620
HTR1A	HMDB0014620
MC5R	HMDB0014620
GPR62	HMDB0014620
CHRM2	HMDB0014620
HTR3C	HMDB0014620
HTR1F	HMDB0014620
UTS2R	HMDB0014620
OXTR	HMDB0014620
CYP2B6	HMDB0014620
GPR39	HMDB0014620
RXFP3	HMDB0014620
GALR2	HMDB0014620
NPBWR1	HMDB0014620
GPR173	HMDB0014620
NPY2R	HMDB0014620
CCR4	HMDB0014620
GPR19	HMDB0014620
MC2R	HMDB0014620
GPR142	HMDB0014620
HTR3E	HMDB0014620
CCKBR	HMDB0014620
ADORA2A	HMDB0014620
OPRL1	HMDB0014620
CYP3A4	HMDB0014620
HTR7	HMDB0014620
AVPR2	HMDB0014620
NPY5R	HMDB0014620
SMPD1	HMDB0014620
MAOA	HMDB0014620
CYP1A2	HMDB0014620
TRPV2	HMDB0014620
HRH3	HMDB0014620
ADRB3	HMDB0014620
HTR3A	HMDB0014620
PTGER3	HMDB0014620
SSTR2	HMDB0014620
CCR9	HMDB0014620
LPAR1	HMDB0014620
TRPV6	HMDB0014620
NPSR1	HMDB0014620
CYP2D6	HMDB0014620
HTR4	HMDB0014620
NPY1R	HMDB0014620
DRD2	HMDB0014620
OPN3	HMDB0014620
AVPR1B	HMDB0014620
GPR37L1	HMDB0014620
GPR52	HMDB0014620
TAAR2	HMDB0014620
RXFP4	HMDB0014620
ADRB1	HMDB0014620
CNR1	HMDB0014620
NPBWR2	HMDB0014620
HTR1B	HMDB0014620
OPN1LW	HMDB0014620
NTSR1	HMDB0014620
LPAR3	HMDB0014620
BRS3	HMDB0014620
PTGFR	HMDB0014620
HCRTR2	HMDB0014620
OPN5	HMDB0014620
CYP2C19	HMDB0014620
FFAR4	HMDB0014620
AGTR2	HMDB0014620
OPN4	HMDB0014620
GPR21	HMDB0014620
HCRTR1	HMDB0014620
GPR3	HMDB0014620
NPY4R	HMDB0014620
CNR2	HMDB0014620
AOX1	HMDB0014620
EDNRB	HMDB0014620
HRH2	HMDB0014620
MAOB	HMDB0014620
ADRA1D	HMDB0014620
GPR150	HMDB0014620
GRPR	HMDB0014620
ADRA1A	HMDB0014620
GPR12	HMDB0014620
ATP8A1	HMDB0014620
GPR78	HMDB0014620
HTR3D	HMDB0014620
CHRM5	HMDB0014620
DRD3	HMDB0014620
QRFPR	HMDB0014620
GPR135	HMDB0014620
HRH1	HMDB0014620
TRPV1	HMDB0014620
LPAR2	HMDB0014620
GPR61	HMDB0014620
ADRA2C	HMDB0014620
CXCR4	HMDB0014620
TBXA2R	HMDB0014620
OPRM1	HMDB0014620
CHRM4	HMDB0014620
LTB4R2	HMDB0014620
CCR3	HMDB0014620
MC1R	HMDB0014620
GPR176	HMDB0014620
GPR139	HMDB0014620
TRPV1	HMDB0014620
TRPV3	HMDB0014620
SLC6A2	HMDB0001944
CYP3A5	HMDB0001944
CHRM3	HMDB0001944
SLC6A4	HMDB0001944
KCNH2	HMDB0001944
BCHE	HMDB0001944
SLC6A3	HMDB0001944
CHRM1	HMDB0001944
CHRM2	HMDB0001944
CYP3A7	HMDB0001944
CYP3A4	HMDB0001944
CYP2D6	HMDB0001944
CHRM5	HMDB0001944
HRH1	HMDB0001944
CHRM4	HMDB0001944
REN	HMDB0015018
CA2	HMDB0015018
CA4	HMDB0015018
NOS1	HMDB0015018
SLC12A3	HMDB0015018
HMOX1	HMDB0014746
CYP2E1	HMDB0014746
CYP2C9	HMDB0014746
KCNH2	HMDB0014746
MAP2K2	HMDB0014746
MAPK3	HMDB0014746
ATM	HMDB0014746
MAP2K1	HMDB0014746
MRGPRX1	HMDB0014746
SLC22A18	HMDB0014746
CASP3	HMDB0014746
DUOX1	HMDB0014746
TSPO	HMDB0014746
NOS1	HMDB0014746
CYP3A4	HMDB0014746
CYP1A2	HMDB0014746
SCN8A	HMDB0014746
CYP2D6	HMDB0014746
PARP1	HMDB0014746
CTSS	HMDB0014746
MMP9	HMDB0014746
TRPV1	HMDB0014746
TRPV1	HMDB0014746
TSPO	HMDB0015309
CHRM3	HMDB0240224
CHRM1	HMDB0240224
CHRM2	HMDB0240224
CHRM5	HMDB0240224
HRH1	HMDB0240224
CHRM4	HMDB0240224
BIRC2	HMDB0014436
CASP3	HMDB0014436
CASP8	HMDB0014436
NFE2L2	HMDB0014436
ABCC1	HMDB0014436
DHFR	HMDB0014436
CFTR	HMDB0258753
MAPK1	HMDB0258753
MAPK3	HMDB0258753
ADRB2	HMDB0258753
ADRB3	HMDB0258753
ADRB1	HMDB0258753
DRD4	HMDB0249859
BDKRB1	HMDB0249859
PROKR2	HMDB0249859
MLNR	HMDB0249859
GNRHR	HMDB0249859
GPR63	HMDB0249859
KISS1R	HMDB0249859
OPRD1	HMDB0249859
PRLHR	HMDB0249859
GHSR	HMDB0249859
GPR83	HMDB0249859
MC3R	HMDB0249859
PTGER2	HMDB0249859
MCHR1	HMDB0249859
GALR3	HMDB0249859
OPN1SW	HMDB0249859
SSTR4	HMDB0249859
NMUR2	HMDB0249859
HRH4	HMDB0249859
APLNR	HMDB0249859
TAAR5	HMDB0249859
NMBR	HMDB0249859
HTR2B	HMDB0249859
GPR45	HMDB0249859
OPRK1	HMDB0249859
GPR84	HMDB0249859
SSTR1	HMDB0249859
GPR65	HMDB0249859
ACKR3	HMDB0249859
AGTR1	HMDB0249859
GPR6	HMDB0249859
TAAR6	HMDB0249859
TAAR8	HMDB0249859
TAAR1	HMDB0249859
HTR2C	HMDB0249859
GPR119	HMDB0249859
NPFFR1	HMDB0249859
ADRA2A	HMDB0249859
MCHR2	HMDB0249859
GPR26	HMDB0249859
HTR5A	HMDB0249859
HTR6	HMDB0249859
PTGIR	HMDB0249859
CCR2	HMDB0249859
CCR5	HMDB0249859
PTGER1	HMDB0249859
SSTR5	HMDB0249859
CCKAR	HMDB0249859
CCR1	HMDB0249859
RHO	HMDB0249859
GPR85	HMDB0249859
GPR101	HMDB0249859
AVPR1A	HMDB0249859
GALR1	HMDB0249859
MC4R	HMDB0249859
GPR22	HMDB0249859
PTGER4	HMDB0249859
GPR27	HMDB0249859
PTGDR	HMDB0249859
NTSR2	HMDB0249859
PROKR1	HMDB0249859
CXCR6	HMDB0249859
ADORA2B	HMDB0249859
ADRB2	HMDB0249859
NMUR1	HMDB0249859
DRD5	HMDB0249859
GPR37	HMDB0249859
ADRA1B	HMDB0249859
LTB4R	HMDB0249859
HTR1E	HMDB0249859
NPFFR2	HMDB0249859
ADORA1	HMDB0249859
GPR151	HMDB0249859
GPR148	HMDB0249859
TRHR	HMDB0249859
GPR88	HMDB0249859
EDNRA	HMDB0249859
HTR1A	HMDB0249859
MC5R	HMDB0249859
GPR62	HMDB0249859
HTR1F	HMDB0249859
UTS2R	HMDB0249859
OXTR	HMDB0249859
GPR39	HMDB0249859
RXFP3	HMDB0249859
GALR2	HMDB0249859
NPBWR1	HMDB0249859
GPR173	HMDB0249859
NPY2R	HMDB0249859
CCR4	HMDB0249859
GPR19	HMDB0249859
MC2R	HMDB0249859
GPR142	HMDB0249859
CCKBR	HMDB0249859
ADORA2A	HMDB0249859
OPRL1	HMDB0249859
HTR7	HMDB0249859
AVPR2	HMDB0249859
NPY5R	HMDB0249859
HRH3	HMDB0249859
ADRB3	HMDB0249859
PTGER3	HMDB0249859
SSTR2	HMDB0249859
CCR9	HMDB0249859
LPAR1	HMDB0249859
NPSR1	HMDB0249859
HTR4	HMDB0249859
NPY1R	HMDB0249859
DRD2	HMDB0249859
OPN3	HMDB0249859
AVPR1B	HMDB0249859
GPR37L1	HMDB0249859
GPR52	HMDB0249859
TAAR2	HMDB0249859
RXFP4	HMDB0249859
ADRB1	HMDB0249859
CNR1	HMDB0249859
NPBWR2	HMDB0249859
HTR1B	HMDB0249859
OPN1LW	HMDB0249859
NTSR1	HMDB0249859
LPAR3	HMDB0249859
BRS3	HMDB0249859
PTGFR	HMDB0249859
HCRTR2	HMDB0249859
OPN5	HMDB0249859
FFAR4	HMDB0249859
AGTR2	HMDB0249859
OPN4	HMDB0249859
GPR21	HMDB0249859
HCRTR1	HMDB0249859
GPR3	HMDB0249859
NPY4R	HMDB0249859
CNR2	HMDB0249859
EDNRB	HMDB0249859
HRH2	HMDB0249859
ADRA1D	HMDB0249859
GPR150	HMDB0249859
GRPR	HMDB0249859
ADRA1A	HMDB0249859
GPR12	HMDB0249859
GPR78	HMDB0249859
DRD3	HMDB0249859
QRFPR	HMDB0249859
GPR135	HMDB0249859
LPAR2	HMDB0249859
GPR61	HMDB0249859
ADRA2C	HMDB0249859
CXCR4	HMDB0249859
TBXA2R	HMDB0249859
OPRM1	HMDB0249859
LTB4R2	HMDB0249859
CCR3	HMDB0249859
MC1R	HMDB0249859
GPR176	HMDB0249859
GPR139	HMDB0249859
CA12	HMDB0005014
SIRT1	HMDB0005014
MAPK1	HMDB0005014
HMOX1	HMDB0005014
MPO	HMDB0005014
CD38	HMDB0005014
MAPK14	HMDB0005014
ABCG2	HMDB0005014
CYP2C9	HMDB0005014
MAP2K2	HMDB0005014
MAPK3	HMDB0005014
ABCB11	HMDB0005014
STAT3	HMDB0005014
CASP6	HMDB0005014
ABCB1	HMDB0005014
AKT1	HMDB0005014
SLC6A3	HMDB0005014
CA2	HMDB0005014
PPARG	HMDB0005014
CA4	HMDB0005014
MAP2K1	HMDB0005014
CA5A	HMDB0005014
CASP3	HMDB0005014
TPO	HMDB0005014
CA13	HMDB0005014
MMP1	HMDB0005014
GSK3B	HMDB0005014
SCN5A	HMDB0005014
CASP9	HMDB0005014
CYP1A2	HMDB0005014
PDPK1	HMDB0005014
CA7	HMDB0005014
CASP8	HMDB0005014
MAPK8	HMDB0005014
CYP2D6	HMDB0005014
PTGS1	HMDB0005014
PARP1	HMDB0005014
PTGS2	HMDB0005014
CA14	HMDB0005014
CASP7	HMDB0005014
KCNA3	HMDB0005014
ABCC2	HMDB0005014
KCNB1	HMDB0005014
MMP9	HMDB0005014
PLAU	HMDB0005014
ALOX5	HMDB0005014
AR	HMDB0005014
ABCC4	HMDB0005014
CA9	HMDB0005014
ABCC1	HMDB0005014
DRD4	HMDB0015267
MAPK1	HMDB0015267
BDKRB1	HMDB0015267
PROKR2	HMDB0015267
MLNR	HMDB0015267
MMP2	HMDB0015267
SLC6A2	HMDB0015267
GNRHR	HMDB0015267
GPR63	HMDB0015267
KISS1R	HMDB0015267
OPRD1	HMDB0015267
PRLHR	HMDB0015267
GHSR	HMDB0015267
GPR83	HMDB0015267
MC3R	HMDB0015267
PTGER2	HMDB0015267
MCHR1	HMDB0015267
GALR3	HMDB0015267
OPN1SW	HMDB0015267
SSTR4	HMDB0015267
NMUR2	HMDB0015267
HRH4	HMDB0015267
APLNR	HMDB0015267
TAAR5	HMDB0015267
NMBR	HMDB0015267
HTR2B	HMDB0015267
GPR45	HMDB0015267
SLC6A4	HMDB0015267
KCNH2	HMDB0015267
MAPK3	HMDB0015267
OPRK1	HMDB0015267
ABCB1	HMDB0015267
GPR84	HMDB0015267
SSTR1	HMDB0015267
GPR65	HMDB0015267
SLC6A3	HMDB0015267
REN	HMDB0015267
ACKR3	HMDB0015267
AGTR1	HMDB0015267
GPR6	HMDB0015267
TAAR6	HMDB0015267
TAAR8	HMDB0015267
TAAR1	HMDB0015267
HTR2C	HMDB0015267
GPR119	HMDB0015267
NPFFR1	HMDB0015267
ADRA2A	HMDB0015267
MCHR2	HMDB0015267
GJA1	HMDB0015267
GPR26	HMDB0015267
HTR5A	HMDB0015267
HTR6	HMDB0015267
PTGIR	HMDB0015267
CCR2	HMDB0015267
CCR5	HMDB0015267
PTGER1	HMDB0015267
SSTR5	HMDB0015267
CCKAR	HMDB0015267
CCR1	HMDB0015267
RHO	HMDB0015267
GPR85	HMDB0015267
GPR101	HMDB0015267
AVPR1A	HMDB0015267
GALR1	HMDB0015267
MC4R	HMDB0015267
GPR22	HMDB0015267
PTGER4	HMDB0015267
GPR27	HMDB0015267
PTGDR	HMDB0015267
NTSR2	HMDB0015267
PROKR1	HMDB0015267
CXCR6	HMDB0015267
ADORA2B	HMDB0015267
UGT1A1	HMDB0015267
ADRB2	HMDB0015267
NMUR1	HMDB0015267
DRD5	HMDB0015267
KCNK3	HMDB0015267
GPR37	HMDB0015267
ADRA1B	HMDB0015267
LTB4R	HMDB0015267
HTR1E	HMDB0015267
NPFFR2	HMDB0015267
ADORA1	HMDB0015267
GPR151	HMDB0015267
GPR148	HMDB0015267
TRHR	HMDB0015267
GPR88	HMDB0015267
EDNRA	HMDB0015267
HTR1A	HMDB0015267
MC5R	HMDB0015267
GPR62	HMDB0015267
HTR1F	HMDB0015267
UTS2R	HMDB0015267
OXTR	HMDB0015267
GPR39	HMDB0015267
RXFP3	HMDB0015267
GALR2	HMDB0015267
NPBWR1	HMDB0015267
GPR173	HMDB0015267
SELE	HMDB0015267
NPY2R	HMDB0015267
CCR4	HMDB0015267
GPR19	HMDB0015267
MC2R	HMDB0015267
GPR142	HMDB0015267
CCKBR	HMDB0015267
ADORA2A	HMDB0015267
OPRL1	HMDB0015267
HTR7	HMDB0015267
AVPR2	HMDB0015267
NPY5R	HMDB0015267
HRH3	HMDB0015267
ADRB3	HMDB0015267
PTGER3	HMDB0015267
SSTR2	HMDB0015267
CCR9	HMDB0015267
LPAR1	HMDB0015267
NPSR1	HMDB0015267
CYP2D6	HMDB0015267
HTR4	HMDB0015267
NPY1R	HMDB0015267
DRD2	HMDB0015267
OPN3	HMDB0015267
RYR2	HMDB0015267
AVPR1B	HMDB0015267
GPR37L1	HMDB0015267
GPR52	HMDB0015267
TAAR2	HMDB0015267
RXFP4	HMDB0015267
ADRB1	HMDB0015267
CNR1	HMDB0015267
NPBWR2	HMDB0015267
HTR1B	HMDB0015267
OPN1LW	HMDB0015267
NTSR1	HMDB0015267
LPAR3	HMDB0015267
BRS3	HMDB0015267
PTGFR	HMDB0015267
HCRTR2	HMDB0015267
OPN5	HMDB0015267
FFAR4	HMDB0015267
AGTR2	HMDB0015267
OPN4	HMDB0015267
GPR21	HMDB0015267
HCRTR1	HMDB0015267
GPR3	HMDB0015267
NPY4R	HMDB0015267
CNR2	HMDB0015267
EDNRB	HMDB0015267
HRH2	HMDB0015267
ADRA1D	HMDB0015267
GPR150	HMDB0015267
GRPR	HMDB0015267
ADRA1A	HMDB0015267
GPR12	HMDB0015267
GPR78	HMDB0015267
DRD3	HMDB0015267
QRFPR	HMDB0015267
GPR135	HMDB0015267
LPAR2	HMDB0015267
GPR61	HMDB0015267
ADRA2C	HMDB0015267
CXCR4	HMDB0015267
TBXA2R	HMDB0015267
OPRM1	HMDB0015267
LTB4R2	HMDB0015267
CCR3	HMDB0015267
MC1R	HMDB0015267
GPR176	HMDB0015267
GPR139	HMDB0015267
ADRB2	HMDB0014662
ADRB3	HMDB0014662
CYP2D6	HMDB0014662
ADRB1	HMDB0014662
PTGS1	HMDB0014959
PTGS2	HMDB0014959
GSR	HMDB0014407
OGG1	HMDB0014407
NOS2	HMDB0014407
PLAU	HMDB0014407
CHEK1	HMDB0014407
BCHE	HMDB0031770
ACHE	HMDB0031770
CYP2B6	HMDB0031770
CYP3A4	HMDB0031770
CYP1A2	HMDB0031770
CYP2C19	HMDB0031770
CHRM3	HMDB0014886
CHRM1	HMDB0014886
CHRM2	HMDB0014886
CHRM5	HMDB0014886
HRH1	HMDB0014886
CHRM4	HMDB0014886
CYP3A5	HMDB0060658
CYP4F11	HMDB0060658
CYP2C18	HMDB0060658
CYP2A7	HMDB0060658
CYP2S1	HMDB0060658
CYP4F12	HMDB0060658
CYP2A13	HMDB0060658
CYP2F1	HMDB0060658
CYP4Z1	HMDB0060658
NR1I2	HMDB0060658
CYP3A7	HMDB0060658
CYP1A2	HMDB0060658
CYP2D6	HMDB0060658
CYP2J2	HMDB0060658
CYP2C8	HMDB0060658
CYP4X1	HMDB0060658
CYP4B1	HMDB0060658
CYP1A1	HMDB0060658
HDAC7	HMDB0014704
CYP3A5	HMDB0014704
CYP4F11	HMDB0014704
CYP2C9	HMDB0014704
ABCB1	HMDB0014704
SCN3A	HMDB0014704
CYP2C18	HMDB0014704
RRM1	HMDB0014704
CYP2A7	HMDB0014704
HDAC3	HMDB0014704
SCN1A	HMDB0014704
EIF2AK3	HMDB0014704
SCN11A	HMDB0014704
CYP2S1	HMDB0014704
CYP4F12	HMDB0014704
CYP2B6	HMDB0014704
SCN5A	HMDB0014704
CYP2A13	HMDB0014704
CYP2F1	HMDB0014704
CYP4Z1	HMDB0014704
NR1I2	HMDB0014704
CYP3A7	HMDB0014704
CYP3A4	HMDB0014704
PTK2	HMDB0014704
CYP1A2	HMDB0014704
SCN8A	HMDB0014704
CYP2D6	HMDB0014704
HSD3B2	HMDB0014704
CYP17A1	HMDB0014704
ABCC2	HMDB0014704
CYP2J2	HMDB0014704
CYP2C8	HMDB0014704
CYP2C19	HMDB0014704
CYP4X1	HMDB0014704
CYP4B1	HMDB0014704
CYP1A1	HMDB0014704
NFE2L2	HMDB0014704
SCN10A	HMDB0014704
SCN4A	HMDB0014704
IMPA1	HMDB0014704
CFTR	HMDB0014555
MAPK1	HMDB0014555
MLNR	HMDB0014555
RPS6KB1	HMDB0014555
CHRM3	HMDB0014555
CHRND	HMDB0014555
CHRNA1	HMDB0014555
CHRNB4	HMDB0014555
MAPK3	HMDB0014555
PLD2	HMDB0014555
BCHE	HMDB0014555
AKT1	HMDB0014555
CHRNA6	HMDB0014555
TMPRSS11D	HMDB0014555
CHRNB3	HMDB0014555
CHRNE	HMDB0014555
NOS3	HMDB0014555
CHRNA5	HMDB0014555
ACHE	HMDB0014555
CHRM1	HMDB0014555
CHRNA3	HMDB0014555
ROCK2	HMDB0014555
CHRM2	HMDB0014555
NOS1	HMDB0014555
PLCB1	HMDB0014555
CTSB	HMDB0014555
PLD1	HMDB0014555
ADCY2	HMDB0014555
MAPK8	HMDB0014555
CES1	HMDB0014555
ADCY10	HMDB0014555
CHRNB2	HMDB0014555
CHRNA4	HMDB0014555
CEL	HMDB0014555
PRKCZ	HMDB0014555
TH	HMDB0014555
CHRM5	HMDB0014555
HRH1	HMDB0014555
CHRNA2	HMDB0014555
CHRNA7	HMDB0014555
IMPA1	HMDB0014555
CHRM4	HMDB0014555
LYN	HMDB0014555
DRD4	HMDB0014934
BDKRB1	HMDB0014934
PROKR2	HMDB0014934
MLNR	HMDB0014934
GNRHR	HMDB0014934
GPR63	HMDB0014934
KISS1R	HMDB0014934
OPRD1	HMDB0014934
PRLHR	HMDB0014934
GHSR	HMDB0014934
GPR83	HMDB0014934
MC3R	HMDB0014934
PTGER2	HMDB0014934
MCHR1	HMDB0014934
GALR3	HMDB0014934
OPN1SW	HMDB0014934
MAS1	HMDB0014934
SSTR4	HMDB0014934
NMUR2	HMDB0014934
HRH4	HMDB0014934
APLNR	HMDB0014934
TAAR5	HMDB0014934
NMBR	HMDB0014934
HTR2B	HMDB0014934
GPR45	HMDB0014934
OPRK1	HMDB0014934
GPR84	HMDB0014934
SSTR1	HMDB0014934
GPR65	HMDB0014934
REN	HMDB0014934
ACKR3	HMDB0014934
AGTR1	HMDB0014934
GPR6	HMDB0014934
TAAR6	HMDB0014934
TAAR8	HMDB0014934
TAAR1	HMDB0014934
HTR2C	HMDB0014934
GPR119	HMDB0014934
NPFFR1	HMDB0014934
ADRA2A	HMDB0014934
MCHR2	HMDB0014934
GPR26	HMDB0014934
HTR5A	HMDB0014934
HTR6	HMDB0014934
PTGIR	HMDB0014934
CCR2	HMDB0014934
CCR5	HMDB0014934
PTGER1	HMDB0014934
SSTR5	HMDB0014934
CCKAR	HMDB0014934
CCR1	HMDB0014934
RHO	HMDB0014934
GPR85	HMDB0014934
NOS3	HMDB0014934
GPR101	HMDB0014934
AVPR1A	HMDB0014934
GALR1	HMDB0014934
MC4R	HMDB0014934
GPR22	HMDB0014934
PTGER4	HMDB0014934
GPR27	HMDB0014934
PTGDR	HMDB0014934
NTSR2	HMDB0014934
PROKR1	HMDB0014934
CXCR6	HMDB0014934
ADORA2B	HMDB0014934
ADRB2	HMDB0014934
NMUR1	HMDB0014934
DRD5	HMDB0014934
GPR37	HMDB0014934
ADRA1B	HMDB0014934
LTB4R	HMDB0014934
HTR1E	HMDB0014934
NPFFR2	HMDB0014934
ADORA1	HMDB0014934
GPR151	HMDB0014934
GPR148	HMDB0014934
TRHR	HMDB0014934
GPR88	HMDB0014934
EDNRA	HMDB0014934
HTR1A	HMDB0014934
MC5R	HMDB0014934
GPR62	HMDB0014934
HTR1F	HMDB0014934
UTS2R	HMDB0014934
OXTR	HMDB0014934
CYP11B2	HMDB0014934
GPR39	HMDB0014934
RXFP3	HMDB0014934
GALR2	HMDB0014934
NPBWR1	HMDB0014934
GPR173	HMDB0014934
NPY2R	HMDB0014934
CCR4	HMDB0014934
GPR19	HMDB0014934
MC2R	HMDB0014934
GPR142	HMDB0014934
CCKBR	HMDB0014934
ADORA2A	HMDB0014934
OPRL1	HMDB0014934
HTR7	HMDB0014934
AVPR2	HMDB0014934
NPY5R	HMDB0014934
HRH3	HMDB0014934
ADRB3	HMDB0014934
PTGER3	HMDB0014934
SSTR2	HMDB0014934
CCR9	HMDB0014934
LPAR1	HMDB0014934
NPSR1	HMDB0014934
MAPK8	HMDB0014934
HTR4	HMDB0014934
NPY1R	HMDB0014934
DRD2	HMDB0014934
OPN3	HMDB0014934
AVPR1B	HMDB0014934
GPR37L1	HMDB0014934
GPR52	HMDB0014934
TAAR2	HMDB0014934
RXFP4	HMDB0014934
ADRB1	HMDB0014934
CNR1	HMDB0014934
NPBWR2	HMDB0014934
HTR1B	HMDB0014934
OPN1LW	HMDB0014934
NTSR1	HMDB0014934
LPAR3	HMDB0014934
BRS3	HMDB0014934
PTGFR	HMDB0014934
HCRTR2	HMDB0014934
OPN5	HMDB0014934
FFAR4	HMDB0014934
AGTR2	HMDB0014934
OPN4	HMDB0014934
GPR21	HMDB0014934
HCRTR1	HMDB0014934
GPR3	HMDB0014934
NPY4R	HMDB0014934
CNR2	HMDB0014934
EDNRB	HMDB0014934
HRH2	HMDB0014934
ADRA1D	HMDB0014934
GPR150	HMDB0014934
GRPR	HMDB0014934
ADRA1A	HMDB0014934
GPR12	HMDB0014934
GPR78	HMDB0014934
DRD3	HMDB0014934
QRFPR	HMDB0014934
GPR135	HMDB0014934
LPAR2	HMDB0014934
GPR61	HMDB0014934
ADRA2C	HMDB0014934
CXCR4	HMDB0014934
TBXA2R	HMDB0014934
OPRM1	HMDB0014934
LTB4R2	HMDB0014934
CCR3	HMDB0014934
MC1R	HMDB0014934
GPR176	HMDB0014934
GPR139	HMDB0014934
DRD4	HMDB0303206
BDKRB1	HMDB0303206
GRM6	HMDB0303206
OPRD1	HMDB0303206
S1PR4	HMDB0303206
CCR7	HMDB0303206
MCHR1	HMDB0303206
GALR3	HMDB0303206
TAS2R16	HMDB0303206
ADCY7	HMDB0303206
SSTR4	HMDB0303206
NMUR2	HMDB0303206
HRH4	HMDB0303206
MTNR1B	HMDB0303206
APLNR	HMDB0303206
ADCY3	HMDB0303206
TRPA1	HMDB0303206
OPRK1	HMDB0303206
SSTR1	HMDB0303206
GPR17	HMDB0303206
ACKR3	HMDB0303206
ADRA2A	HMDB0303206
MCHR2	HMDB0303206
ADCY8	HMDB0303206
HTR5A	HMDB0303206
CXCR5	HMDB0303206
CCR2	HMDB0303206
CCR5	HMDB0303206
SSTR5	HMDB0303206
ADCY9	HMDB0303206
CXCR1	HMDB0303206
CCR1	HMDB0303206
RGS20	HMDB0303206
ADCY1	HMDB0303206
GPER1	HMDB0303206
OXGR1	HMDB0303206
GALR1	HMDB0303206
C3AR1	HMDB0303206
FPR1	HMDB0303206
MTNR1A	HMDB0303206
CXCR6	HMDB0303206
S1PR1	HMDB0303206
NMUR1	HMDB0303206
P2RY12	HMDB0303206
HTR1E	HMDB0303206
P2RY14	HMDB0303206
ADORA1	HMDB0303206
ADCY6	HMDB0303206
ADCY4	HMDB0303206
HTR1A	HMDB0303206
CXCR2	HMDB0303206
CHRM2	HMDB0303206
P2RY13	HMDB0303206
HTR1F	HMDB0303206
S1PR5	HMDB0303206
RXFP3	HMDB0303206
GALR2	HMDB0303206
NPBWR1	HMDB0303206
NPY2R	HMDB0303206
CCR4	HMDB0303206
PTGDR2	HMDB0303206
RGS19	HMDB0303206
OPRL1	HMDB0303206
NPY5R	HMDB0303206
CCR6	HMDB0303206
FPR2	HMDB0303206
FPR3	HMDB0303206
HRH3	HMDB0303206
ADCY2	HMDB0303206
GPR18	HMDB0303206
GRM8	HMDB0303206
C5AR1	HMDB0303206
PTGER3	HMDB0303206
SSTR2	HMDB0303206
CCR9	HMDB0303206
GRM7	HMDB0303206
S1PR3	HMDB0303206
LPAR1	HMDB0303206
NPY1R	HMDB0303206
DRD2	HMDB0303206
SUCNR1	HMDB0303206
