	HMDB	GENE	direction	Source
9933	HMDB0000538	UBE2E3	degrading	Experimental
9934	HMDB0000045	UBE2E3	degrading	Experimental
9936	HMDB0000538	UBE2G1	degrading	Experimental
9937	HMDB0000045	UBE2G1	degrading	Experimental
9939	HMDB0000538	UBE2G2	degrading	Experimental
9940	HMDB0000045	UBE2G2	degrading	Experimental
9942	HMDB0000538	UBE2J1	degrading	Experimental
9943	HMDB0000045	UBE2J1	degrading	Experimental
9945	HMDB0000538	UBE2J2	degrading	Experimental
9946	HMDB0000045	UBE2J2	degrading	Experimental
9948	HMDB0000538	UBE2L3	degrading	Experimental
9949	HMDB0000045	UBE2L3	degrading	Experimental
9951	HMDB0000538	UBE2L6	degrading	Experimental
9952	HMDB0000045	UBE2L6	degrading	Experimental
9954	HMDB0000538	UBE2Q1	degrading	Experimental
9955	HMDB0000045	UBE2Q1	degrading	Experimental
9957	HMDB0000538	UBE2Q2	degrading	Experimental
9958	HMDB0000045	UBE2Q2	degrading	Experimental
9960	HMDB0000538	CDC34	degrading	Experimental
9961	HMDB0000045	CDC34	degrading	Experimental
9963	HMDB0000538	UBE2R2	degrading	Experimental
9964	HMDB0000045	UBE2R2	degrading	Experimental
9966	HMDB0000538	UBE2M	degrading	Experimental
9967	HMDB0000045	UBE2M	degrading	Experimental
9969	HMDB0000538	UBE2I	degrading	Experimental
9970	HMDB0000045	UBE2I	degrading	Experimental
9974	HMDB0000538	UBE2A	degrading	Experimental
9975	HMDB0000045	UBE2A	degrading	Experimental
9977	HMDB0000538	UBE2B	degrading	Experimental
9978	HMDB0000045	UBE2B	degrading	Experimental
9980	HMDB0000538	UBE2C	degrading	Experimental
9981	HMDB0000045	UBE2C	degrading	Experimental
9983	HMDB0000538	UBE2F	degrading	Experimental
9984	HMDB0000045	UBE2F	degrading	Experimental
9986	HMDB0000538	UBE2H	degrading	Experimental
9987	HMDB0000045	UBE2H	degrading	Experimental
9989	HMDB0000538	UBE2K	degrading	Experimental
9990	HMDB0000045	UBE2K	degrading	Experimental
9992	HMDB0000538	UBE2N	degrading	Experimental
9993	HMDB0000045	UBE2N	degrading	Experimental
9995	HMDB0000538	UBE2O	degrading	Experimental
9996	HMDB0000045	UBE2O	degrading	Experimental
9998	HMDB0000538	UBE2S	degrading	Experimental
9999	HMDB0000045	UBE2S	degrading	Experimental
10001	HMDB0000538	UBE2T	degrading	Experimental
10002	HMDB0000045	UBE2T	degrading	Experimental
10004	HMDB0000538	UBE2U	degrading	Experimental
10005	HMDB0000045	UBE2U	degrading	Experimental
10007	HMDB0000538	UBE2W	degrading	Experimental
10008	HMDB0000045	UBE2W	degrading	Experimental
10010	HMDB0000538	UBE2Z	degrading	Experimental
10011	HMDB0000045	UBE2Z	degrading	Experimental
10015	HMDB0000538	UCK1	degrading	Experimental
10016	HMDB0000296	UCK1	degrading	Experimental
10017	HMDB0001341	UCK1	producing	Experimental
10018	HMDB0000288	UCK1	producing	Experimental
10019	HMDB0000089	UCK1	degrading	Experimental
10020	HMDB0000095	UCK1	producing	Experimental
10022	HMDB0000295	UCK1	producing	Experimental
10024	HMDB0001201	UCK1	producing	Experimental
10038	HMDB0000538	UCK2	degrading	Experimental
10039	HMDB0000296	UCK2	degrading	Experimental
10040	HMDB0001341	UCK2	producing	Experimental
10041	HMDB0000288	UCK2	producing	Experimental
10042	HMDB0000089	UCK2	degrading	Experimental
10043	HMDB0000095	UCK2	producing	Experimental
10045	HMDB0000295	UCK2	producing	Experimental
10047	HMDB0001201	UCK2	producing	Experimental
10061	HMDB0000538	UCKL1	degrading	Experimental
10062	HMDB0000296	UCKL1	degrading	Experimental
10063	HMDB0001341	UCKL1	producing	Experimental
10064	HMDB0000288	UCKL1	producing	Experimental
10065	HMDB0000089	UCKL1	degrading	Experimental
10066	HMDB0000095	UCKL1	producing	Experimental
10068	HMDB0000295	UCKL1	producing	Experimental
10070	HMDB0001201	UCKL1	producing	Experimental
10086	HMDB0000295	UGT1A10	degrading	Experimental
10089	HMDB0000295	UGT1A10	producing	Experimental
10111	HMDB0000295	UGT1A1	degrading	Experimental
10114	HMDB0000295	UGT1A1	producing	Experimental
10136	HMDB0000295	UGT1A3	degrading	Experimental
10139	HMDB0000295	UGT1A3	producing	Experimental
10161	HMDB0000295	UGT1A4	degrading	Experimental
10164	HMDB0000295	UGT1A4	producing	Experimental
10186	HMDB0000295	UGT1A5	degrading	Experimental
10189	HMDB0000295	UGT1A5	producing	Experimental
10211	HMDB0000295	UGT1A6	degrading	Experimental
10214	HMDB0000295	UGT1A6	producing	Experimental
10236	HMDB0000295	UGT1A7	degrading	Experimental
10239	HMDB0000295	UGT1A7	producing	Experimental
10261	HMDB0000295	UGT1A8	degrading	Experimental
10264	HMDB0000295	UGT1A8	producing	Experimental
10286	HMDB0000295	UGT1A9	degrading	Experimental
10289	HMDB0000295	UGT1A9	producing	Experimental
10311	HMDB0000295	UGT2A1	degrading	Experimental
10314	HMDB0000295	UGT2A1	producing	Experimental
10336	HMDB0000295	UGT2A3	degrading	Experimental
10339	HMDB0000295	UGT2A3	producing	Experimental
10361	HMDB0000295	UGT2B4	degrading	Experimental
10364	HMDB0000295	UGT2B4	producing	Experimental
10386	HMDB0000295	UGT2B7	degrading	Experimental
10389	HMDB0000295	UGT2B7	producing	Experimental
10411	HMDB0000295	UGT3A1	degrading	Experimental
10413	HMDB0000295	UGT3A2	degrading	Experimental
10415	HMDB0000295	UGT2B10	degrading	Experimental
10418	HMDB0000295	UGT2B10	producing	Experimental
10440	HMDB0000295	UGT2B11	degrading	Experimental
10443	HMDB0000295	UGT2B11	producing	Experimental
10465	HMDB0000295	UGT2B15	degrading	Experimental
10468	HMDB0000295	UGT2B15	producing	Experimental
10490	HMDB0000295	UGT2B17	degrading	Experimental
10493	HMDB0000295	UGT2B17	producing	Experimental
10515	HMDB0000295	UGT2B28	degrading	Experimental
10518	HMDB0000295	UGT2B28	producing	Experimental
10540	HMDB0000902	UGDH	degrading	Experimental
10553	HMDB0000288	UMPS	producing	Experimental
10558	HMDB0000296	UPP1	degrading	Experimental
10566	HMDB0000296	UPP2	degrading	Experimental
10574	HMDB0000288	UPRT	degrading	Experimental
10581	HMDB0000538	PPIP5K1	degrading	Experimental
10582	HMDB0001341	PPIP5K1	degrading	Experimental
10584	HMDB0001341	PPIP5K1	producing	Experimental
10585	HMDB0000538	PPIP5K2	degrading	Experimental
10586	HMDB0001341	PPIP5K2	degrading	Experimental
10588	HMDB0001341	PPIP5K2	producing	Experimental
10618	HMDB0000538	VPS4A	degrading	Experimental
10620	HMDB0001341	VPS4A	producing	Experimental
10622	HMDB0000538	VPS4B	degrading	Experimental
10624	HMDB0001341	VPS4B	producing	Experimental
10626	HMDB0000177	WBSCR22	degrading	Experimental
10627	HMDB0001185	WBSCR22	degrading	Experimental
10629	HMDB0000939	WBSCR22	producing	Experimental
10638	HMDB0000538	WRN	degrading	Experimental
10640	HMDB0001341	WRN	producing	Experimental
10642	HMDB0000157	XDH	degrading	Experimental
10643	HMDB0000902	XDH	degrading	Experimental
10649	HMDB0000289	XDH	producing	Experimental
10654	HMDB0000295	XXYLT1	degrading	Experimental
10655	HMDB0000538	XYLB	degrading	Experimental
10656	HMDB0001341	XYLB	producing	Experimental
10658	HMDB0000538	FAM20B	degrading	Experimental
10660	HMDB0001341	FAM20B	producing	Experimental
10661	HMDB0000538	YTHDC2	degrading	Experimental
10663	HMDB0001341	YTHDC2	producing	Experimental
10750	HMDB0000122	UGT1A1	degrading	Predicted
10948	HMDB0000097	CES1	producing	Predicted
11177	HMDB0000902	PDHA1	degrading	Experimental
11186	HMDB0000807	PGAM4	degrading	Experimental
11189	HMDB0001341	FPGS	producing	Recon
11191	HMDB0000148	GGH	producing	Recon
11199	HMDB0001341	MTHFD1	producing	Recon
11200	HMDB0001341	LOC286297	producing	Recon
11205	HMDB0001341	MTHFD1L	producing	Recon
11306	HMDB0000904	NOS3	producing	Recon
11307	HMDB0000904	NOS2P2	producing	Recon
11308	HMDB0000904	NOS1	producing	Recon
11309	HMDB0000904	NOS2	producing	Recon
11310	HMDB0000904	NOS2P1	producing	Recon
11346	HMDB0000294	SLC5A1	producing	Recon
11351	HMDB0000902	CMAHP	producing	Recon
11356	HMDB0000158	PAH	producing	Recon
11375	HMDB0000148	KYAT1	producing	Recon
11376	HMDB0000715	KYAT1	producing	Recon
11387	HMDB0000902	ALDH3A1	producing	Recon
11388	HMDB0000902	ALDH9A1	producing	Recon
11398	HMDB0000131	AQP9	producing	Recon
11399	HMDB0000131	AQP3	producing	Recon
11400	HMDB0000131	AQP7	producing	Recon
11401	HMDB0000131	AQP10	producing	Recon
11407	HMDB0000263	ENO1	producing	Recon
11408	HMDB0000263	ENO3	producing	Recon
11409	HMDB0000263	ENO2	producing	Recon
11411	HMDB0000123	SHMT1	producing	Recon
11591	HMDB0003337	GPX2	producing	Recon
11592	HMDB0003337	GPX1	producing	Recon
11593	HMDB0003337	GPX4	producing	Recon
11594	HMDB0003337	GPX3	producing	Recon
11595	HMDB0003337	GPX6	producing	Recon
11596	HMDB0003337	GPX7	producing	Recon
11597	HMDB0003337	PRDX6	producing	Recon
11598	HMDB0003337	GPX5	producing	Recon
11599	HMDB0003337	GPX8	producing	Recon
11615	HMDB0003337	ALOX12	producing	Recon
11647	HMDB0000045	SLC27A5	producing	Recon
11648	HMDB0000045	SLC27A2	producing	Recon
11762	HMDB0000902	CYP24A1	producing	Recon
11845	HMDB0000254	PLOD1	producing	Recon
11846	HMDB0000254	PLOD3	producing	Recon
11847	HMDB0000254	PLOD2	producing	Recon
11848	HMDB0000254	CERCAM	producing	Recon
11927	HMDB0000902	ADH6	producing	Recon
11928	HMDB0000902	ADH4	producing	Recon
11929	HMDB0000902	ADH1B	producing	Recon
11930	HMDB0000902	ADH1A	producing	Recon
11931	HMDB0000902	ADH7	producing	Recon
11932	HMDB0000902	ADH1C	producing	Recon
11933	HMDB0000902	ADH5	producing	Recon
11934	HMDB0000902	ADHFE1	producing	Recon
12077	HMDB0000044	PAM	producing	Recon
12143	HMDB0000289	XDH	producing	Recon
12220	HMDB0000045	HADHB	producing	Recon
12221	HMDB0000045	ACAA2	producing	Recon
12222	HMDB0000045	HADHA	producing	Recon
12223	HMDB0000045	ACAA1	producing	Recon
12224	HMDB0000045	ACOX1	producing	Recon
12225	HMDB0000045	AMACR	producing	Recon
12226	HMDB0000045	BAAT	producing	Recon
12227	HMDB0000045	HSD17B4	producing	Recon
12228	HMDB0000045	ECHS1	producing	Recon
12229	HMDB0000045	SLC27A4	producing	Recon
12230	HMDB0000045	SLC27A1	producing	Recon
12231	HMDB0000045	SLC27A3	producing	Recon
12232	HMDB0000045	HSD17B10	producing	Recon
12233	HMDB0000045	HADH	producing	Recon
12234	HMDB0000045	ACOX3	producing	Recon
12235	HMDB0000045	ACOT2	producing	Recon
12236	HMDB0000045	ACOT8	producing	Recon
12237	HMDB0000045	ACOT4	producing	Recon
12238	HMDB0000045	ACOT7	producing	Recon
12239	HMDB0000045	ACOT1	producing	Recon
12240	HMDB0000045	LOC344967	producing	Recon
12241	HMDB0000045	AASDH	producing	Recon
12242	HMDB0000045	ACSF2	producing	Recon
12243	HMDB0000045	ACSF3	producing	Recon
12333	HMDB0000243	SDS	producing	Recon
12335	HMDB0000195	ADA	producing	Recon
12347	HMDB0000296	CDA	producing	Recon
12348	HMDB0000296	AICDA	producing	Recon
12379	HMDB0000208	NIT2	producing	Recon
12384	HMDB0000243	CTH	producing	Recon
12394	HMDB0000191	ASPG	producing	Recon
12397	HMDB0000124	GNPDA2	producing	Recon
12398	HMDB0000124	GNPDA1	producing	Recon
12409	HMDB0000134	FH	producing	Recon
12412	HMDB0000243	SCLY	producing	Recon
12432	HMDB0000148	GLS2	producing	Recon
12450	HMDB0000123	SHMT2	producing	Recon
12463	HMDB0000072	ACO2	producing	Recon
12464	HMDB0000072	ACO1	producing	Recon
12483	HMDB0000148	AADAT	producing	Recon
12484	HMDB0000148	KYAT3	producing	Recon
12485	HMDB0000715	AADAT	producing	Recon
12486	HMDB0000715	KYAT3	producing	Recon
12492	HMDB0000902	CYP27A1	producing	Recon
12498	HMDB0000902	ALDH1B1	producing	Recon
12499	HMDB0000902	ALDH2	producing	Recon
12500	HMDB0000902	ALDH7A1	producing	Recon
12514	HMDB0000902	CYP2E1	producing	Recon
12515	HMDB0000902	COQ6	producing	Recon
12516	HMDB0000902	CYP4V2	producing	Recon
12535	HMDB0000538	ATP5F1D	producing	Recon
12536	HMDB0000538	ATP5F1A	producing	Recon
12537	HMDB0000538	ATP5F1B	producing	Recon
12538	HMDB0000538	ATP5F1C	producing	Recon
12539	HMDB0000538	ATP5F1E	producing	Recon
12540	HMDB0000538	ATP5MG	producing	Recon
12541	HMDB0000538	NSF	producing	Recon
12542	HMDB0000538	ATP5PD	producing	Recon
12543	HMDB0000538	ATP5MF	producing	Recon
12544	HMDB0000538	ATP5PF	producing	Recon
12545	HMDB0000538	ATP5MC1	producing	Recon
12546	HMDB0000538	ATP5ME	producing	Recon
12547	HMDB0000538	ATP5PB	producing	Recon
12548	HMDB0000538	ATP5MC3	producing	Recon
12549	HMDB0000538	ATP5MC2	producing	Recon
12550	HMDB0000538	ATP5PO	producing	Recon
12551	HMDB0000538	ATP5MGL	producing	Recon
12552	HMDB0000538	DMAC2L	producing	Recon
12561	HMDB0001341	ACACB	producing	Recon
12569	HMDB0000148	SLC25A13	producing	Recon
12570	HMDB0000148	SLC25A12	producing	Recon
12571	HMDB0000191	SLC25A13	producing	Recon
12572	HMDB0000191	SLC25A12	producing	Recon
12577	HMDB0000045	HLCS	producing	Recon
12583	HMDB0001341	CKMT1B	producing	Recon
12584	HMDB0001341	CKMT2	producing	Recon
12585	HMDB0001341	CKMT1A	producing	Recon
12590	HMDB0000939	COQ3	producing	Recon
12594	HMDB0000094	CS	producing	Recon
12596	HMDB0001341	DGUOK	producing	Recon
12600	HMDB0001341	TK2	producing	Recon
12647	HMDB0000208	GLUD2	producing	Recon
12648	HMDB0000208	GLUD1	producing	Recon
12657	HMDB0000148	SLC25A18	producing	Recon
12658	HMDB0000148	SLC25A22	producing	Recon
12662	HMDB0001341	GK	producing	Recon
12663	HMDB0001341	GK2	producing	Recon
12664	HMDB0001341	GK3P	producing	Recon
12670	HMDB0000125	HAGH	producing	Recon
12694	HMDB0000243	LDHB	producing	Recon
12695	HMDB0000243	LDHA	producing	Recon
12696	HMDB0000243	LDHD	producing	Recon
12697	HMDB0000190	SLC16A1	producing	Recon
12700	HMDB0001341	MCCC1	producing	Recon
12701	HMDB0001341	MCCC2	producing	Recon
12714	HMDB0000904	OTC	producing	Recon
12717	HMDB0000214	SLC25A2	producing	Recon
12718	HMDB0000214	SLC25A15	producing	Recon
12719	HMDB0000904	SLC25A2	producing	Recon
12720	HMDB0000904	SLC25A15	producing	Recon
12726	HMDB0000148	ALDH4A1	producing	Recon
12728	HMDB0000097	PLD1	producing	Recon
12730	HMDB0001341	PC	producing	Recon
12735	HMDB0001341	PANK2	producing	Recon
12740	HMDB0001341	PCCB	producing	Recon
12741	HMDB0001341	PCCA	producing	Recon
12749	HMDB0000243	SLC16A1	producing	Recon
12752	HMDB0000148	AASS	producing	Recon
12757	HMDB0000902	NNT	producing	Recon
12761	HMDB0003337	GSR	producing	Recon
12764	HMDB0001341	COASY	producing	Recon
12774	HMDB0000045	ACSS1	producing	Recon
12775	HMDB0000045	ACSS3	producing	Recon
12776	HMDB0000045	ACSS2	producing	Recon
12790	HMDB0001341	GLYCTK	producing	Recon
12814	HMDB0001341	PANK3	producing	Recon
12815	HMDB0001341	PANK1	producing	Recon
12816	HMDB0001341	PANK4	producing	Recon
12860	HMDB0000177	SLC25A2	producing	Recon
12867	HMDB0000208	SLC25A1	producing	Recon
12868	HMDB0000094	SLC25A1	producing	Recon
12869	HMDB0000254	SLC25A1	producing	Recon
12872	HMDB0000156	SLC25A1	producing	Recon
12873	HMDB0000072	SLC25A1	producing	Recon
12874	HMDB0000182	SLC25A2	producing	Recon
12875	HMDB0000517	SLC25A2	producing	Recon
12880	HMDB0000827	ACOT2	producing	Recon
12881	HMDB0000827	ACOT7	producing	Recon
12923	HMDB0001341	PI4KA	producing	Recon
12924	HMDB0001341	PI4KB	producing	Recon
13018	HMDB0000095	PGS1	producing	Recon
13020	HMDB0000095	CRLS1	producing	Recon
13045	HMDB0000045	ITPA	producing	Recon
13047	HMDB0000939	COQ5	producing	Recon
13140	HMDB0000208	IDH2	producing	Recon
13146	HMDB0000243	ME2	producing	Recon
13147	HMDB0000243	ME3	producing	Recon
13159	HMDB0000112	ALDH1B1	producing	Recon
13160	HMDB0000112	ALDH2	producing	Recon
13161	HMDB0000112	ALDH7A1	producing	Recon
13162	HMDB0000112	ALDH9A1	producing	Recon
13163	HMDB0000112	ALDH3A2	producing	Recon
13197	HMDB0000162	PYCR1	producing	Recon
13240	HMDB0000939	COMT	producing	Recon
13251	HMDB0001341	ABCC1	producing	Recon
13260	HMDB0001341	SLC18A1	producing	Recon
13261	HMDB0001341	SLC18A2	producing	Recon
13268	HMDB0000295	A4GALT	producing	Recon
13270	HMDB0000112	SLC36A1	producing	Recon
13277	HMDB0001341	NAGK	producing	Recon
13280	HMDB0001341	SLC18A3	producing	Recon
13282	HMDB0000895	SLC18A3	producing	Recon
13284	HMDB0000939	ASMT	producing	Recon
13290	HMDB0001341	PAPSS1	producing	Recon
13291	HMDB0001341	PAPSS2	producing	Recon
13297	HMDB0000161	SLC36A1	producing	Recon
13352	HMDB0000045	ASS1	producing	Recon
13354	HMDB0000052	ASS1	producing	Recon
13355	HMDB0000517	SLC25A15	producing	Recon
13357	HMDB0000148	ASNS	producing	Recon
13358	HMDB0000045	ASNS	producing	Recon
13360	HMDB0000168	ASNS	producing	Recon
13379	HMDB0000191	SLC1A6	producing	Recon
13380	HMDB0000191	SLC1A1	producing	Recon
13381	HMDB0000191	SLC1A3	producing	Recon
13382	HMDB0000191	SLC1A2	producing	Recon
13383	HMDB0000191	SLC1A7	producing	Recon
13385	HMDB0001341	SLC32A1	producing	Recon
13389	HMDB0000122	GBA3	producing	Recon
13391	HMDB0001201	ALG1	producing	Recon
13394	HMDB0001341	ABCC2	producing	Recon
13395	HMDB0001341	ABCC3	producing	Recon
13403	HMDB0001341	SLC5A6	producing	Recon
13408	HMDB0000095	CDIPT	producing	Recon
13411	HMDB0000095	CEPT1	producing	Recon
13412	HMDB0000095	CHPT1	producing	Recon
13414	HMDB0001341	CERK	producing	Recon
13416	HMDB0001341	ABCB11	producing	Recon
13422	HMDB0001341	CHKB	producing	Recon
13423	HMDB0001341	CHKA	producing	Recon
13431	HMDB0001341	ABCA1	producing	Recon
13436	HMDB0001341	CKB	producing	Recon
13437	HMDB0001341	CKM	producing	Recon
13441	HMDB0000062	SLC22A4	producing	Recon
13444	HMDB0001341	UCK2	producing	Recon
13445	HMDB0001341	UCK1	producing	Recon
13446	HMDB0000095	UCK2	producing	Recon
13447	HMDB0000095	UCK1	producing	Recon
13457	HMDB0001341	DGKI	producing	Recon
13458	HMDB0001341	DGKB	producing	Recon
13459	HMDB0001341	DGKZ	producing	Recon
13460	HMDB0001341	DGKH	producing	Recon
13461	HMDB0001341	DGKG	producing	Recon
13462	HMDB0001341	DGKD	producing	Recon
13463	HMDB0001341	DGKA	producing	Recon
13464	HMDB0001341	DGKE	producing	Recon
13465	HMDB0001341	DGKQ	producing	Recon
13501	HMDB0001341	TK1	producing	Recon
13504	HMDB0001341	ABCC4	producing	Recon
13514	HMDB0001341	ETNK1	producing	Recon
13515	HMDB0001341	ETNK2	producing	Recon
13522	HMDB0000806	OLAH	producing	Recon
13524	HMDB0000220	OLAH	producing	Recon
13525	HMDB0000220	FASN	producing	Recon
13526	HMDB0003229	OLAH	producing	Recon
13527	HMDB0000827	OLAH	producing	Recon
13528	HMDB0000207	OLAH	producing	Recon
13531	HMDB0001341	FCSK	producing	Recon
13535	HMDB0000684	AFMID	producing	Recon
13546	HMDB0000134	FAH	producing	Recon
13548	HMDB0001201	ALG2	producing	Recon
13549	HMDB0000112	SLC32A1	producing	Recon
13551	HMDB0000939	GAMT	producing	Recon
13552	HMDB0000064	GAMT	producing	Recon
13558	HMDB0001341	GCLC	producing	Recon
13559	HMDB0001341	GCLM	producing	Recon
13564	HMDB0000148	SLC1A6	producing	Recon
13565	HMDB0000148	SLC1A1	producing	Recon
13566	HMDB0000148	SLC1A3	producing	Recon
13567	HMDB0000148	SLC1A2	producing	Recon
13568	HMDB0000148	SLC1A7	producing	Recon
13572	HMDB0001341	SLC17A6	producing	Recon
13573	HMDB0001341	SLC17A8	producing	Recon
13574	HMDB0001341	SLC17A7	producing	Recon
13578	HMDB0000148	SLC17A6	producing	Recon
13579	HMDB0000148	SLC17A8	producing	Recon
13580	HMDB0000148	SLC17A7	producing	Recon
13581	HMDB0000123	SLC36A1	producing	Recon
13582	HMDB0000123	SLC32A1	producing	Recon
13584	HMDB0000939	GNMT	producing	Recon
13587	HMDB0001341	GSS	producing	Recon
13589	HMDB0000125	GSS	producing	Recon
13595	HMDB0001341	GCK	producing	Recon
13596	HMDB0001341	HK2	producing	Recon
13597	HMDB0001341	HK1	producing	Recon
13598	HMDB0001341	HKDC1	producing	Recon
13599	HMDB0001341	HK3	producing	Recon
13626	HMDB0001341	KHK	producing	Recon
13635	HMDB0000161	KYNU	producing	Recon
13643	HMDB0000086	PLA2G4A	producing	Recon
13644	HMDB0000086	CLC	producing	Recon
13645	HMDB0000086	LGALS13	producing	Recon
13651	HMDB0000131	MGLL	producing	Recon
13652	HMDB0000182	SLC25A15	producing	Recon
13660	HMDB0000243	MPST	producing	Recon
13663	HMDB0000696	MTR	producing	Recon
13668	HMDB0001341	ITPKA	producing	Recon
13669	HMDB0001341	ITPKC	producing	Recon
13670	HMDB0001341	ITPKB	producing	Recon
13682	HMDB0001341	ATP1B1	producing	Recon
13683	HMDB0001341	ATP1A3	producing	Recon
13684	HMDB0001341	ATP1A2	producing	Recon
13685	HMDB0001341	ATP1B4	producing	Recon
13686	HMDB0001341	ATP1B3	producing	Recon
13687	HMDB0001341	ATP1A1	producing	Recon
13688	HMDB0001341	ATP1A4	producing	Recon
13689	HMDB0001341	ATP1B2	producing	Recon
13727	HMDB0000939	PNMT	producing	Recon
13735	HMDB0001341	OPLAH	producing	Recon
13737	HMDB0000148	OPLAH	producing	Recon
13751	HMDB0001341	ATP10A	producing	Recon
13754	HMDB0000097	PLD2	producing	Recon
13756	HMDB0001341	ABCB4	producing	Recon
13774	HMDB0000045	PDE3A	producing	Recon
